index,y
0,3.7389803204169567
1,7.158712341945362
2,5.83315325939398
3,3.6388525049169216
4,5.184046502550866
5,8.433660814005455
6,1.0219245476195022
7,5.513211272754338
8,5.822896673931568
9,2.860483696320246
10,2.5516335747636747
11,3.42611501884174
12,2.4326069997926965
13,2.499297392497485
14,3.594177842632052
15,3.8984964188798665
16,3.9650716634113135
17,4.476110312222735
18,4.316461008950063
19,3.9970182739252014
20,1.4097316709452503
21,3.0174874241730008
22,4.655957851174855
23,1.4831328948020972
24,2.470725407650294
25,4.888578113883182
26,1.9968458373673657
27,4.229611600028825
28,4.199163994089905
29,3.0746748894711646
30,2.8845985854657896
31,0.7954200156384125
32,6.930714813553689
33,2.8900369487101756
34,2.6112304182835837
35,5.880761478870031
36,2.974288908890777
37,4.564489565646546
38,4.207100807975935
39,2.6068385975767026
40,2.6396538693002918
41,3.438338674726539
42,2.5325700698128553
43,5.667617618425867
44,4.746810150207134
45,2.789149835813108
46,3.2614658582275924
47,1.5605960690111302
48,4.506482868810193
49,3.5035558070657937
50,3.3861574757931625
51,3.0831635798890757
52,0.9003527314968056
53,1.8590601510423417
54,5.713093987882572
55,9.12000216085737
56,3.9290449201502504
57,2.2422989495456402
58,3.2288393594151095
59,8.493516592261638
60,3.0651956836710164
61,1.8175701921208505
62,3.739852475066167
63,1.9812290410498807
64,4.084332208998476
65,2.98891648738739
66,1.5295691039796866
67,10.162246290004548
68,2.0903542733311626
69,0.8169863987594608
70,2.8432655149422117
71,5.649316000784976
72,5.702932858684365
73,2.9323172883486293
74,3.4466698032025818
75,5.8795200992766965
76,1.755873000230572
77,2.5145466978067432
78,3.823078332129429
79,2.2253418891130234
80,7.937182739562127
81,5.303699137503911
82,0.35160605217544133
83,3.971394080326068
84,3.189647329001161
85,2.418286102297419
86,4.734900810766322
87,6.32400699928561
88,5.683847958734785
89,4.28468491727863
90,3.4177427706095536
91,2.972054454638787
92,2.3265153863703474
93,4.923285412612225
94,5.411654283371656
95,3.9007376818044386
96,3.9407261262303424
97,3.0979181835330967
98,2.4148875426755603
99,4.757064575478772
100,5.811333883645816
101,4.438651510593682
102,2.2009234466081966
103,5.3363280852156345
104,5.272047013824954
105,2.0481938153764903
106,1.6357048659194897
107,4.257635194392462
108,4.40892616709694
109,3.2442325507936336
110,1.3757444944322688
111,2.1754984703717093
112,6.931023097667464
113,5.706616785163274
114,1.5129816052581568
115,2.9594355766791107
116,4.797361331670279
117,3.8195117804570606
118,2.226009140063274
119,1.143263206083366
120,4.173667522993623
121,6.163703561515399
122,3.6127055378323156
123,2.256785623193867
124,2.4854575774530305
125,1.953057042480661
126,1.8289506505055224
127,1.429348244170919
128,4.896184723728188
129,7.765850654706625
130,4.16257211031227
131,0.11016934299684751
132,2.4137434297707046
133,5.288995044310773
134,5.2830814696996375
135,2.288061329894364
136,3.6482604621372436
137,6.691859796372199
138,2.8517493379334877
139,0.04943175647025106
140,2.922180231533541
141,5.026047859829457
142,3.2303349595204596
143,1.9615399531938154
144,2.713332989397835
145,3.9924724131001637
146,5.2920557679558025
147,4.962622707449641
148,1.2306400832324544
149,3.2131308035921338
150,5.065754362126206
151,1.6046721059183813
152,3.2838865164034376
153,9.017780122192624
154,3.487351594747834
155,2.7104945055179135
156,0.6457214560127043
157,3.928013139321651
158,2.4763833241854716
159,3.221131536636732
160,4.2478905533039075
161,4.866160119595592
162,4.196374587048681
163,3.625665166234871
164,2.4776653699331748
165,5.097441602673114
166,3.0697688386550377
167,1.2261102098596703
168,3.4553893863781595
169,4.718644348262071
170,3.7052353241918143
171,1.0728039854137177
172,4.949127671263128
173,3.273917702667394
174,3.24174119037216
175,6.714131645509356
176,3.7480604128083637
177,3.4306230521928676
178,3.3830799669216707
179,4.045177614579138
180,3.8313588558385145
181,4.056677061273297
182,3.7633020658316085
183,4.431380587205018
184,1.9716083746919155
185,6.704087915115103
186,5.2698033771030195
187,1.5090715624002287
188,6.659809368024496
189,6.185400174189152
190,2.8570801328744633
191,3.2776744379184506
192,4.202769025851323
193,3.3946636470015936
194,4.864980529016591
195,5.408330153364428
196,3.713487753852224
197,-0.2576230563759813
198,4.0548629312263405
199,6.143710192514283
200,1.2419163323551212
201,2.52225449743612
202,6.025395875865805
203,5.319351694255238
204,4.104698062791339
205,3.213988068114684
206,3.1684145008241
207,1.9893245956152874
208,2.307072418557963
209,4.87359229256962
210,1.1235694778185426
211,2.688965152636182
212,5.447927963993693
213,2.9506018474950326
214,2.5014786683391663
215,3.790362562040477
216,3.831689961441701
217,3.5513231145915163
218,3.3339110286838967
219,4.844647900787557
220,6.2368876855613244
221,4.317009796977614
222,2.8713036050728147
223,7.588212869687772
224,3.544054168314331
225,5.676353671148271
226,4.92463479559564
227,5.192105676880971
228,2.9513965079451583
229,5.055720260582064
230,1.2081333126112923
231,0.6878815563503128
232,3.0389806686276297
233,2.420528170721347
234,0.7881017491655096
235,4.413109676518531
236,6.192716410815171
237,3.462273572801157
238,2.747370564260584
239,2.928816542719402
240,2.326918651777117
241,1.6029033624512707
242,2.1468060731561676
243,5.09549352622061
244,6.118433973674264
245,2.68134856478714
246,5.177677288986902
247,3.938655132815787
248,0.8518086349757024
249,3.2895232893177635
250,2.940013610024599
251,4.3449660422339065
252,5.454942534366426
253,4.42624589307769
254,1.8002839895907414
255,2.632386886031154
256,4.341919069161684
257,4.1590209557679465
258,2.507365105080567
259,3.2929685567740594
260,4.109891765288497
261,4.772076304488687
262,7.433190201136753
263,2.1424344963197144
264,3.2280540730425518
265,4.8572668294358525
266,3.5806146963522814
267,3.495907306175217
268,1.8859675430176304
269,3.9646838159497775
270,4.511778099254898
271,3.8447238564325703
272,3.26241820789912
273,2.587056785783594
274,2.571289657882886
275,4.273727978374392
276,3.1352876789372477
277,2.2794742129334256
278,2.5542188773834638
279,3.6369594407666526
280,3.42681942707863
281,3.119723745703572
282,3.751230431744106
283,0.9048099976762987
284,4.1391306624249244
285,3.2181735621426517
286,3.5013951094365767
287,2.695111309164637
288,1.1797606567693213
289,1.0489907530922111
290,2.327702477433572
291,3.3682695682135497
292,1.8484137796784312
293,0.8150624348322743
294,4.009440440498914
295,5.477556963866363
296,3.1933659528815483
297,5.4393539535172195
298,4.7956637890486045
299,3.6363916992541587
300,3.4631791814867796
301,1.489428227538438
302,3.4806294790623546
303,1.9295265656677754
304,6.753218540219925
305,4.078865050369563
306,4.642484833992774
307,4.645207123931689
308,0.7502979749415989
309,5.034735992870686
310,5.940860132375802
311,4.039898049128111
312,1.8276923812212031
313,5.739619090830399
314,5.137513981070686
315,3.7971746536683475
316,4.376220582657951
317,2.654144972213846
318,3.3605025524066687
319,3.856074993478382
320,3.907257144726559
321,2.3521666643080166
322,1.002490323324736
323,5.18992474294877
324,3.2357075716280037
325,0.3381326048637816
326,2.6009952351950796
327,2.343657933414194
328,5.999399218669845
329,5.30477031156198
330,1.5190741687609595
331,1.5956540122617788
332,8.424434322630438
333,5.145481096643984
334,4.1328002514290105
335,3.704935263628177
336,3.790833289477346
337,2.711146351081755
338,5.19733816308273
339,7.955672926034464
340,3.738671035751934
341,1.3690385911454268
342,5.2513669155285445
343,6.316953213948683
344,1.4429870598063772
345,4.693042034224526
346,4.2143834048953055
347,4.736282517208105
348,2.521297146364778
349,2.0393327018747107
350,3.7744092137164595
351,5.052060284525131
352,1.7764339447203945
353,2.1731279723255374
354,3.7599768164746457
355,4.052903768219435
356,1.9022426647752422
357,4.010253098955323
358,4.486789398962841
359,4.03347746474515
360,2.4075412346060845
361,4.623728669203393
362,6.2601354165132985
363,1.1274316779632318
364,4.723246006453834
365,3.91255869886358
366,2.028394725187346
367,3.586049664016382
368,2.9027054524985
369,1.7197955649073213
370,4.299966749079204
371,1.0388997697100524
372,5.458373934630103
373,3.437012436963518
374,3.784732723822983
375,1.977355665197426
376,5.559880907560671
377,7.022387327527254
378,5.560406203082432
379,5.128900968552332
380,8.773268852945256
381,3.865359296353731
382,1.2027054349467485
383,4.364960456113874
384,2.2856818295056476
385,3.2947407210130684
386,5.649804958478162
387,2.8879713923929393
388,6.437894343708889
389,4.073837944988955
390,4.232576307283519
391,5.036725705593093
392,2.6211410485215145
393,6.153717352654918
394,7.313654755828945
395,2.1994198539932883
396,9.5505239360673
397,4.217141224355681
398,4.419603849965305
399,4.372165528673464
400,2.932694591232791
401,6.633599893292707
402,4.0735169086507215
403,1.3425413694008868
404,4.165934177056866
405,3.88714206711262
406,4.865733620098789
407,2.9349286208197145
408,2.893887843723654
409,6.652815666990824
410,5.464518012704886
411,0.928687764651377
412,4.303078398527152
413,4.973937937544789
414,2.8215255315138523
415,2.5370065599966867
416,4.604964013345691
417,7.886771648415702
418,5.0853608471683405
419,0.7616126151052791
420,8.519782757898241
421,4.205922446463857
422,3.885763846776115
423,3.5369117228887315
424,2.3603631215697525
425,7.963844884689456
426,6.779708061624345
427,2.769948718065256
428,9.775461360750656
429,6.2052820324200875
430,2.734758838316296
431,3.4429064809544134
432,5.583009031179541
433,6.093346965048131
434,2.618469864991084
435,3.7995713571097696
436,11.089674979456891
437,4.401298107166048
438,1.0642037666038926
439,5.367352399403463
440,3.1556397918222086
441,5.842835932742738
442,6.176433487584807
443,3.203661952845347
444,7.506038919128741
445,6.653240354111741
446,2.1874165011014557
447,2.0065220877893752
448,3.702644790513335
449,5.8502893804741
450,1.4566498820972034
451,1.6403975137383875
452,8.332994797016003
453,3.8271438874485764
454,2.406501018174328
455,1.6068910242135983
456,2.0992058773951703
457,2.9158064855899033
458,1.4119953894624653
459,1.0168234121687685
460,9.413232186771452
461,6.502318844644475
462,3.259792458067566
463,1.2379583689379519
464,0.381755166599589
465,7.565985024859723
466,6.4616525929175355
467,4.740959940238168
468,3.968337752982311
469,2.376554646424465
470,2.89392196652503
471,3.5617867821963354
472,5.706796061013508
473,2.5396782866027467
474,2.2435978747729677
475,5.808791737223987
476,4.79650089120587
477,2.156568874897937
478,7.196516316580193
479,4.938197660223468
480,0.64773498122558
481,4.693462945461434
482,4.395087988165183
483,4.758670082417159
484,2.5865522611544467
485,1.0508604555333496
486,3.5186331192357625
487,5.5880408570609825
488,3.8162986251517768
489,4.1783202809072995
490,1.2838853602202345
491,4.9296243128959905
492,3.3704623524190693
493,3.727943611708869
494,3.6051154023284235
495,4.207383908160057
496,1.969160297645793
497,3.4029954187524285
498,1.6163385983690601
499,3.545243411963474
500,3.4191883203247713
501,1.955924710400625
502,2.863467997777792
503,5.301259840914629
504,3.062787886723917
505,3.816290295687406
506,2.027000032787849
507,2.884551879977556
508,2.334738587181528
509,0.6825167290888103
