index,y
0,-0.15769729421019454
1,-0.39179465444976985
2,-0.3589188869185177
3,-0.13536363659458103
4,0.09194008876378125
5,0.15439895938405065
6,-0.11167910928366719
7,-0.04978413907779415
8,0.0412868040487996
9,1.933799229509069
10,13.109000741936967
11,13.945827829876839
12,14.95406510701939
13,14.597851162636264
14,16.194642738694803
15,14.185721993296307
16,13.273955973671653
17,8.575617294785234
18,12.445471366482671
19,20.27866452864854
20,18.927870049505362
21,22.110641484334906
22,17.740770907660725
23,17.774295563756723
24,25.67047961233979
25,32.22684511915288
26,27.836983773059632
27,21.45179220058034
28,25.117156822803956
29,28.132223735514014
30,28.167777168832814
31,25.616376079427774
32,29.63658841590744
33,32.7784194529822
34,32.78129054835138
35,27.07743487471557
36,31.913321467599975
37,40.5530302216234
38,39.86902436373157
39,32.278597201031914
40,27.862085168154056
41,27.442714304963374
42,29.267812614400857
43,34.74650768553023
44,38.80802523433092
45,19.38431998423817
46,14.8644556581984
47,15.391167709415138
48,23.958875143267992
49,17.086572395929444
50,17.60954157807615
51,14.114477194050606
52,15.90574638287738
53,14.467764431810442
54,15.143425270415158
55,13.161041647783625
56,17.920815841547018
57,18.687442727319947
58,15.878126534401364
59,9.183784009075843
60,13.048667224964086
61,15.441848764945847
62,12.10247438560698
63,8.58012895441391
64,8.703721069774032
65,9.674387154969088
66,17.975392113007658
67,11.941498634214282
68,11.394317975144032
69,6.579280866926109
70,10.950650919739434
71,14.231825554440592
72,6.952543812979515
73,11.228176785921443
74,8.777853915739257
75,15.720041071961129
76,14.056494388796795
77,6.424673682453015
78,6.2306871968468105
79,6.487871617979849
80,17.6182143028948
81,7.958303710082684
82,2.3256331318572077
83,8.19516602534315
84,14.693463904175116
85,5.841134398014114
86,4.389406067271497
87,5.023834177552906
88,12.494889152614192
89,9.540137231972274
90,1.5888504534816397
91,4.623252616777292
92,9.555147325632904
93,5.4628448920834956
94,0.6861945327022264
95,2.8847763190830267
96,3.5341878876584714
97,4.755533606999452
98,5.653591939149903
99,8.690968247863852
100,2.9496841864355123
101,3.210617668986652
102,6.745178653313317
103,2.8015378071819352
104,0.7093021428767802
105,1.9275161311961075
106,0.7597224390578786
107,1.338316207248734
108,2.6105969258548427
109,2.1194702882614673
110,0.5237572330140975
111,0.6244518012367745
112,-0.18811331394485692
113,2.1544120576005374
114,3.7577981407154786
115,0.7868254667807474
116,-0.07674045325158141
117,0.5311919404582206
118,0.49063754831108464
119,0.1928179347414009
120,-0.011767421280594508
121,0.07537607435851117
122,-0.2290131634283132
123,0.17118178996838118
124,0.15788846598673975
125,-0.08500901968762505
126,-0.05364911829043775
127,-0.15692138722678012
128,-0.09128438052420901
129,0.24996739564737286
130,-0.022702038637917574
131,-0.06380669767884706
132,-0.21642885133315146
133,-0.1782739926988668
134,0.2662373967924954
135,0.27381032764703905
136,-0.10754640771933933
137,-0.0699062740534767
138,-0.19317257319855607
139,0.1959642380903413
140,0.057158445804044396
141,-0.19101776346340982
142,-0.12458996490066807
143,-0.17530655834303135
144,0.024526524100927035
145,0.070987945239712
146,-0.17548985953429722
147,-0.21292468223258873
148,-0.021719197541348746
149,-0.07226722684971722
150,-0.01456471207692895
151,-0.012263684178754146
152,0.022377909177606733
153,-0.047864007385771616
154,-0.030541279634465086
155,-0.026255338221519358
156,0.0879986880831066
157,0.09800777172546452
158,0.26587319228425554
159,-0.2901435323413485
160,0.0684145664789513
161,0.44160385416062525
162,0.32604269447634626
