00000,5.18289
00001,5.53380
00002,5.52368
00003,7.60595
00004,9.15950
00005,4.46769
00006,1.24606
00007,2.59801
00008,3.38175
00009,3.92817
00010,4.42816
00011,5.23054
00012,3.68242
00013,1.47485
00014,1.00139
00015,2.21147
00016,1.40816
00017,2.77195
00018,4.01222
00019,5.52260
00020,7.02755
00021,6.17971
00022,1.30632
00023,2.64603
00024,2.85416
00025,2.93042
00026,8.37157
00027,9.01941
00028,9.34062
00029,4.58775
00030,3.83340
00031,5.90745
00032,0.50357
00033,2.97200
00034,0.35733
00035,-0.01601
00036,0.37858
00037,0.38526
00038,-0.05601
00039,0.01014
00040,-0.06461
00041,0.44294
00042,3.63056
00043,1.57449
00044,1.73533
00045,4.58120
00046,3.31323
00047,4.37891
00048,3.92558
00049,4.46758
00050,2.80571
00051,3.53489
00052,4.18731
00053,6.48743
00054,3.15611
00055,6.97472
00056,4.99998
00057,0.65225
00058,1.74262
00059,-0.20524
00060,0.11522
00061,0.59432
00062,1.83892
00063,6.77976
00064,1.08371
00065,4.89506
00066,0.00201
00067,0.25002
00068,0.41679
00069,0.62013
00070,2.02777
00071,2.24749
00072,1.89548
00073,2.41227
00074,2.48709
00075,0.37344
00076,-0.02174
00077,-0.03137
00078,0.25940
00079,2.20965
00080,0.45723
00081,2.33005
00082,1.61477
00083,3.17155
00084,3.34117
00085,5.28541
00086,3.40126
00087,5.81205
00088,4.36371
00089,3.79150
00090,8.08645
00091,3.22139
00092,4.01728
00093,1.19466
00094,0.52641
00095,1.72323
00096,1.35612
00097,1.63437
00098,1.57858
00099,0.89931
00100,2.16653
00101,0.63210
00102,0.41009
00103,0.24817
00104,-0.06123
00105,0.18747
00106,3.16824
00107,6.35730
00108,4.87942
00109,7.54736
00110,3.57434
00111,4.92831
00112,0.78775
00113,4.56114
00114,6.87159
00115,8.73357
00116,8.93596
00117,10.76820
00118,9.84738
00119,5.76987
00120,7.82937
00121,3.53184
00122,6.18325
00123,3.23116
00124,2.34340
00125,6.21631
00126,1.88929
00127,10.21766
00128,6.69967
00129,7.33513
00130,4.26396
00131,1.28033
00132,4.58159
00133,7.11277
00134,7.35772
00135,7.51935
00136,3.41323
00137,1.80209
00138,0.75271
00139,1.55523
00140,3.58735
00141,5.04023
00142,4.94240
00143,6.54879
00144,5.43806
00145,5.79772
00146,1.01846
00147,1.97125
00148,-0.27156
00149,0.73791
00150,1.00325
00151,4.98948
00152,9.68057
00153,6.44703
00154,13.10691
00155,9.01841
00156,4.97720
00157,4.43894
00158,5.08287
00159,11.90462
00160,6.06669
00161,14.04860
00162,9.37794
00163,3.91747
00164,2.74181
00165,4.40567
00166,8.07448
00167,5.25726
00168,7.56920
00169,5.73131
00170,8.33538
00171,6.38930
00172,6.84045
00173,5.28791
00174,3.11302
00175,1.63201
00176,3.36002
00177,5.29352
00178,7.34068
00179,7.98043
00180,2.42916
00181,2.84383
00182,0.50146
00183,1.00726
00184,3.48506
00185,3.38027
00186,3.23007
00187,2.35835
00188,5.45687
00189,1.82104
00190,0.24869
00191,0.74760
00192,1.56093
00193,6.58070
00194,8.54555
00195,9.33134
00196,3.42709
00197,4.65863
00198,5.00407
00199,7.34602
