index,stft_value
00000,43.74496
00001,137.83267
00002,272.82336
00003,1664.79797
00004,990.80145
00005,221.24791
00006,390.66528
00007,77.33337
00008,79.85610
00009,70.17652
00010,48.48676
00011,931.46899
00012,1477.92969
00013,245.31175
00014,106.09024
00015,56.99037
00016,81.84245
00017,5.83826
00018,89.60963
00019,422.80478
00020,300.29379
00021,292.42465
00022,40.14702
00023,48.27977
00024,57.65913
00025,99.63506
00026,541.63879
00027,107.22623
00028,88.06840
00029,121.62775
00030,183.90968
00031,29.10732
00032,98.00034
00033,99.67271
00034,88.03254
00035,116.52265
00036,141.24138
00037,418.70102
00038,137.51576
00039,87.04376
00040,11.13396
00041,46.89766
00042,31.02563
00043,75.72346
00044,68.33765
00045,477.57404
00046,532.74927
00047,555.95251
00048,205.20668
00049,111.53434
00050,29.49487
00051,48.39376
00052,1162.05029
00053,209.29149
00054,359.21826
00055,768.99957
00056,643.05994
00057,30.59222
00058,6.39536
00059,4.29414
00060,10.02148
00061,10.26038
00062,60.12049
00063,420.30890
00064,449.20212
00065,758.52368
00066,185.64143
00067,338.68369
00068,35.91991
00069,22.15036
00070,38.49810
00071,111.20493
00072,1875.39221
00073,1258.60767
00074,104.44939
00075,63.05850
00076,33.90253
00077,89.74972
00078,274.36639
00079,11.84288
00080,53.13356
00081,140.31239
00082,234.15376
00083,11.70290
00084,4.47750
00085,50.43117
00086,84.57455
00087,354.11841
00088,117.84122
00089,96.55300
00090,164.53819
00091,121.04195
00092,33.24005
00093,154.78688
00094,43.25494
00095,21.92486
00096,20.96210
00097,7.69335
00098,278.82355
00099,217.94775
00100,89.91689
00101,7.59052
00102,35.12464
00103,53.80467
00104,63.00710
00105,20.25768
00106,47.43229
00107,456.71146
00108,269.73273
00109,119.20535
00110,12.11403
00111,16.20229
00112,71.28763
00113,1010.96906
00114,95.92663
00115,435.55698
00116,761.68774
00117,941.75806
00118,53.64129
00119,27.52309
00120,12.60460
00121,8.60255
00122,10.59025
00123,81.61911
00124,962.00195
00125,609.53711
00126,373.06924
00127,194.21928
00128,186.91382
00129,17.67984
00130,229.66904
00131,109.35118
00132,63.93076
00133,2238.38940
00134,505.82471
00135,280.19342
00136,72.50968
00137,8.87784
00138,77.92875
00139,347.17902
00140,27.31607
00141,109.82615
00142,43.30668
00143,179.83623
00144,3.29161
00145,30.90655
00146,23.20027
00147,63.28793
00148,93.34488
00149,30.73023
00150,226.46913
00151,157.15067
00152,52.92622
00153,64.87996
00154,231.14322
00155,67.77343
00156,104.98206
00157,65.99749
00158,22.06627
00159,306.47037
00160,389.33859
00161,51.05912
00162,14.37731
00163,21.56966
00164,61.06883
00165,63.93892
00166,24.33300
00167,55.96841
00168,826.80426
00169,304.57269
00170,68.06320
00171,17.99595
00172,24.43662
00173,101.05901
00174,573.24579
00175,89.84578
00176,709.32507
00177,860.91455
00178,846.08026
00179,76.88989
00180,108.05602
00181,83.74695
00182,52.74451
00183,9.36479
00184,78.65882
00185,1022.15887
00186,697.57410
00187,273.23795
00188,114.47189
00189,32.65018
00190,82.91149
00191,566.86700
00192,61.01601
00193,91.45689
00194,1739.68372
00195,1561.83667
00196,93.48714
00197,36.66262
00198,0.83721
00199,75.92334
00200,202.41246
00201,89.54323
00202,165.01625
00203,107.05216
00204,130.48289
00205,10.49039
00206,125.87865
00207,29.35907
00208,44.43447
00209,32.52029
00210,72.77486
00211,167.16814
00212,49.65041
00213,19.04503
00214,52.17586
00215,139.64795
00216,117.25697
00217,548.66370
00218,128.66808
00219,47.00342
00220,281.12460
00221,270.78757
00222,11.47200
00223,12.83022
00224,21.56716
00225,47.65462
00226,200.06291
00227,41.03909
00228,78.26788
00229,1234.21130
00230,188.60553
00231,18.58758
00232,5.27596
00233,7.17268
00234,62.72364
00235,139.29779
00236,61.49043
00237,763.84314
00238,584.27386
00239,361.91522
00240,91.82372
00241,149.21922
00242,187.95421
00243,235.49329
00244,60.73991
00245,24.43932
00246,940.14606
00247,743.46814
00248,270.60977
00249,53.41185
00250,51.14982
00251,56.24175
00252,641.68561
00253,123.81110
00254,43.56452
00255,693.69208
00256,1930.63086
00257,43.61024
00258,49.21746
00259,21.98853
00260,36.95776
00261,47.07271
00262,91.39339
00263,410.50781
00264,289.82581
00265,123.90971
00266,32.78821
00267,212.94913
00268,102.68987
00269,110.23145
00270,42.57048
00271,28.32733
00272,359.74008
00273,136.58501
00274,34.55102
00275,19.13238
00276,19.06640
00277,123.23451
00278,1108.18994
00279,159.81342
00280,66.16721
00281,179.08488
00282,141.40369
00283,7.72165
00284,7.76109
00285,18.63783
00286,48.10018
00287,161.31317
00288,55.45466
00289,123.24429
00290,1807.16541
00291,199.31711
00292,31.29999
00293,72.42632
00294,4.37509
00295,18.07975
00296,20.73441
00297,149.06610
00298,383.39557
00299,1387.69604
00300,456.55399
00301,100.21085
00302,92.30852
00303,409.81662
00304,1887.34424
00305,81.79979
00306,54.68333
00307,717.55280
00308,1040.37781
00309,198.90872
00310,37.82962
00311,51.79822
00312,62.85543
00313,361.67133
00314,59.49510
00315,42.27764
00316,409.29907
00317,1291.03540
00318,64.46976
00319,137.28546
00320,32.14997
00321,7.49040
00322,11.58947
00323,96.61240
00324,1023.47705
00325,387.40070
