index,stft_value
00000,6.07152
00001,2.50780
00002,-1842.14038
00003,-454.27054
00004,-11.60286
00005,87.16053
00006,-24.38012
00007,70.01247
00008,27.65566
00009,-28.02611
00010,-11.43583
00011,-10.54076
00012,-16.16854
00013,39.61157
00014,10.21855
00015,-30.86075
00016,-2.13346
00017,-4.32046
00018,20.42937
00019,29.01061
00020,-15.62119
00021,-2.72770
00022,1.30152
00023,6.19383
00024,-26.69099
00025,-22.56079
00026,90.13148
00027,35.71823
00028,-98.18504
00029,-23.56228
00030,80.68658
00031,-8.61863
00032,-120.39745
00033,37.74827
00034,138.45181
00035,-61.87276
00036,-69.41640
00037,70.95996
00038,64.35101
00039,-109.08580
00040,-43.67805
00041,111.35690
00042,-15.83298
00043,-80.89185
00044,-37.53428
00045,31.57773
00046,32.06266
00047,-3.04216
00048,-18.17683
00049,-15.19304
00050,27.02255
00051,2.00412
00052,-41.82303
00053,54.92484
00054,71.93413
00055,-30.21775
00056,-27.09673
00057,-25.52486
00058,-39.22505
00059,33.12575
00060,50.66501
00061,5.33761
00062,-22.37043
00063,-57.57236
00064,-32.70541
00065,76.81430
00066,74.76379
00067,-60.85932
00068,-77.48877
00069,36.19646
00070,49.08411
00071,-13.45976
00072,-34.08373
00073,-1.18050
00074,8.63304
00075,36.68020
00076,10.19497
00077,-18.78633
00078,28.21981
00079,-14.69670
00080,-55.36624
00081,7.29366
00082,26.17424
00083,5.72971
00084,12.34995
00085,-6.45545
00086,15.36548
00087,-36.25650
00088,-44.62470
00089,59.04607
00090,-4.23118
00091,-18.20941
00092,36.60287
00093,22.78569
00094,-13.20435
00095,-42.20898
00096,4.47450
00097,48.80100
00098,-19.03802
00099,-33.12771
00100,17.76825
00101,-5.61221
00102,6.92510
00103,7.32844
00104,1.09398
00105,12.85447
00106,0.01196
00107,-13.54620
00108,-13.58210
00109,-14.25984
00110,5.75772
00111,39.10081
00112,11.21891
00113,-8.77032
00114,2.90941
00115,-18.68951
00116,-10.98044
00117,0.32479
00118,-6.41507
00119,2.85165
00120,26.35675
00121,-2.42051
00122,-33.02259
00123,0.08634
00124,27.91973
00125,15.44636
00126,-22.14646
00127,-21.43646
00128,21.44824
00129,4.48908
00130,4.03131
00131,-1365.07129
00132,-337.97989
00133,-43.31940
00134,92.08908
00135,65.90623
00136,-1.98885
00137,-51.98665
00138,3.94439
00139,31.15828
00140,17.08062
00141,-24.14190
00142,-13.23448
00143,-6.47940
00144,26.67900
00145,46.66613
00146,-10.14046
00147,-29.22684
00148,-7.22754
00149,-26.67285
00150,16.81445
00151,41.05723
00152,-9.83252
00153,-14.34051
00154,5.58477
00155,23.84539
00156,-26.68645
00157,-52.82362
00158,20.09678
00159,48.22303
00160,-0.79153
00161,-4.75140
00162,-29.12815
00163,-43.00765
00164,46.04301
00165,24.71314
00166,-20.37972
00167,17.32828
00168,-19.21322
00169,-56.60473
00170,48.42972
00171,71.16769
00172,14.80313
00173,-35.76031
00174,-94.72963
00175,7.89984
00176,113.50807
00177,22.66843
00178,-82.57512
00179,-54.21672
00180,37.33605
00181,34.68485
00182,-38.59748
00183,-0.57892
00184,33.41276
00185,-16.41637
00186,-3.31838
00187,36.35671
00188,-7.02624
00189,-27.99014
00190,19.05858
00191,-3.12861
00192,-31.70622
00193,23.12138
00194,17.89294
00195,-16.52797
00196,-4.98618
00197,-12.92351
00198,8.32719
00199,29.86843
00200,-10.22694
00201,-40.67061
00202,25.01180
00203,42.49665
00204,-38.45475
00205,-14.88648
00206,27.25316
00207,4.49809
00208,-20.57082
00209,-3.23417
00210,21.11173
00211,-30.40622
00212,-7.08740
00213,45.50491
00214,2.94001
00215,-19.48882
00216,-46.42289
00217,-7.86389
00218,70.66689
00219,8.12091
00220,-31.15745
00221,0.71429
00222,1.48518
00223,5.42645
00224,-6.08835
00225,-5.78774
00226,10.10169
00227,-29.25068
00228,22.82890
00229,66.76521
00230,-58.77117
00231,-40.62706
00232,35.34042
00233,6.49539
00234,16.28815
00235,-17.22715
00236,-26.47915
00237,27.41048
00238,14.27322
00239,-9.83126
00240,-14.03794
00241,-10.59665
00242,13.24837
00243,1.20708
00244,-11.19942
00245,13.74132
00246,2.43124
00247,-20.42401
00248,3.56111
00249,18.58267
00250,2.76630
00251,-7.37068
00252,-9.74512
00253,4.00292
00254,6.66959
00255,-7.88698
00256,-0.40667
00257,16.59387
00258,3.30133
00259,-0.21190
00260,-997.72406
00261,-245.17375
00262,-23.67374
00263,50.97994
00264,-1.60678
00265,1.93436
00266,10.97533
00267,35.20689
00268,-10.58208
00269,-25.33305
00270,4.85965
00271,19.56877
00272,-0.88024
00273,-6.89322
00274,-9.43533
00275,14.69861
00276,30.52684
00277,-20.64584
00278,-20.05336
00279,-1.31141
00280,-5.28253
00281,25.16779
00282,6.11664
00283,-26.01401
00284,1.15475
00285,14.90843
00286,0.89303
00287,-10.14764
00288,-5.25823
00289,5.50583
00290,-5.32852
00291,23.88479
00292,19.96953
00293,-24.92224
00294,-13.55847
00295,4.50229
00296,5.31406
00297,-24.44754
00298,-14.20311
00299,27.67123
00300,23.42155
00301,11.13083
00302,-20.71578
00303,-19.50052
00304,36.35503
00305,5.24095
00306,-56.88349
00307,-7.47432
00308,35.79545
00309,18.13995
00310,13.22365
00311,-7.23066
00312,-42.34042
00313,-18.00364
00314,40.68377
00315,5.51621
00316,-13.30261
00317,2.10801
00318,-12.83885
00319,15.43223
00320,-13.17363
00321,-2.05166
00322,19.60460
00323,-10.30542
00324,18.62750
00325,-4.97353
00326,-13.86894
00327,10.29194
00328,-0.92234
00329,0.63748
00330,-4.64466
00331,-14.81710
00332,-12.40292
00333,16.27045
00334,2.29702
00335,-5.19466
00336,30.02798
00337,-32.35533
00338,-1.47699
00339,50.06350
00340,-28.13406
00341,15.19784
00342,17.55322
00343,-41.51155
00344,-20.11897
00345,-9.67576
00346,15.85893
00347,30.82461
00348,-6.49571
00349,-19.87227
00350,29.34604
00351,7.71008
00352,-27.15379
00353,7.63787
00354,-12.78133
00355,-10.16434
00356,19.18770
00357,21.79821
00358,0.47766
00359,-7.59071
00360,14.72516
00361,-36.68301
00362,-52.01031
00363,32.31171
00364,42.81288
00365,-10.22351
00366,-17.99858
00367,-3.75223
00368,37.05003
00369,7.90835
00370,-47.59129
00371,-3.44092
00372,28.68732
00373,6.57143
00374,-18.22858
00375,4.05109
00376,8.28990
00377,-16.68513
00378,7.20479
00379,10.35983
00380,-8.50843
00381,-7.77663
00382,3.42085
00383,20.00835
00384,-14.70560
00385,-29.26779
00386,23.65417
00387,2.47691
00388,2.32573
00389,-756.31726
00390,-178.47569
00391,2.95747
00392,39.04855
00393,-9.44755
00394,9.56017
00395,9.13018
00396,13.13998
00397,-7.75875
00398,8.03973
00399,-5.01426
00400,-13.64929
00401,15.23555
00402,-0.30900
00403,0.42622
00404,7.52895
00405,-28.69492
00406,-11.47924
00407,39.02082
00408,3.09712
00409,-7.29896
00410,25.59373
00411,-6.62227
00412,-23.01060
00413,-5.89060
00414,21.93744
00415,-24.14937
00416,-34.14862
00417,83.40934
00418,6.71393
00419,-93.62025
00420,61.24607
00421,12.52965
00422,-77.20774
00423,29.74678
00424,23.97384
00425,-21.08903
00426,-29.88113
00427,46.16207
00428,59.24284
00429,-52.46987
00430,-35.31796
00431,43.90194
00432,-3.16396
00433,-27.80304
00434,17.56592
00435,25.82866
00436,-36.33854
00437,-22.90411
00438,84.15518
00439,-36.63076
00440,-95.28413
00441,60.91109
00442,62.36899
00443,-27.88448
00444,-32.74031
00445,52.29447
00446,23.64161
00447,-106.82547
00448,-15.58136
00449,91.15349
00450,7.62559
00451,-29.09825
00452,-3.60829
00453,5.49789
00454,-17.52878
00455,-22.07055
00456,42.41722
00457,23.22473
00458,-39.22785
00459,-9.86427
00460,19.40556
00461,0.69974
00462,-7.61005
00463,21.83285
00464,9.68283
00465,-39.51680
00466,-52.85956
00467,-3.22953
00468,105.23846
00469,50.95830
00470,-88.77597
00471,-19.36643
00472,39.05993
00473,-38.55305
00474,-15.59624
00475,45.39430
00476,7.59466
00477,-32.85497
00478,-20.79705
00479,30.16742
00480,41.21586
00481,-0.36920
00482,-27.07253
00483,-9.50004
00484,4.73792
00485,-20.63641
00486,16.54189
00487,34.82441
00488,-67.59319
00489,-11.63701
00490,106.70630
00491,-21.44757
00492,-96.05082
00493,11.32531
00494,61.89223
00495,20.42204
00496,-27.97382
00497,-15.74047
00498,10.31949
00499,-11.71365
00500,-9.25765
00501,13.13174
00502,11.24909
00503,-5.25494
00504,-29.27168
00505,7.35268
00506,43.19837
00507,-13.80448
00508,-21.15494
00509,16.45033
00510,-7.47838
00511,-3.79207
00512,7.26254
00513,-20.60806
00514,9.31536
00515,33.31018
00516,2.69338
00517,11.88788
00518,-718.32104
00519,572.67957
00520,-557.63245
00521,-352.37579
00522,490.37894
00523,-378.03864
00524,135.76357
00525,578.71252
00526,-518.20410
00527,-93.20337
00528,267.26935
00529,-439.75177
00530,251.74905
00531,394.58591
00532,-405.04221
00533,68.03343
00534,103.59377
00535,-352.53137
00536,277.87946
00537,257.48132
00538,-328.14307
00539,142.82736
00540,-86.31893
00541,-427.38705
00542,494.16699
00543,209.85881
00544,-421.44803
00545,244.10751
00546,-77.67438
00547,-462.63019
00548,431.76257
00549,-58.71403
00550,17.97139
00551,672.00897
00552,-549.24622
00553,-224.84668
00554,200.56273
00555,-477.62634
00556,408.50818
00557,412.74014
00558,-520.78296
00559,133.34851
00560,107.30350
00561,-480.36978
00562,414.16925
00563,208.67490
00564,-370.81454
00565,423.91565
00566,-231.72798
00567,-518.04041
00568,507.90118
00569,-102.21436
00570,-125.30145
00571,473.25696
00572,-340.42758
00573,-206.85120
00574,339.73199
00575,-297.14813
00576,133.62276
00577,416.06497
00578,-468.87570
00579,2.59607
00580,208.54749
00581,-417.98019
00582,308.54651
00583,319.42664
00584,-391.71359
00585,165.69931
00586,-24.38333
00587,-388.73157
00588,404.70596
00589,140.51016
00590,-362.46097
00591,308.25409
00592,-87.89906
00593,-487.98569
00594,458.79852
00595,143.54330
00596,-304.45685
00597,359.27399
00598,-280.39496
00599,-418.56985
00600,526.97443
00601,-144.32228
00602,-33.19036
00603,542.23132
00604,-395.29504
00605,-213.90182
00606,246.53534
00607,-255.82822
00608,135.65323
00609,338.10895
00610,-349.58093
00611,-52.51003
00612,178.67360
00613,-307.59088
00614,206.57736
00615,326.80389
00616,-306.73502
00617,39.05673
00618,73.35592
00619,-252.22894
00620,126.60896
00621,92.99564
00622,-133.36531
00623,115.03168
00624,-40.83068
00625,-171.13197
00626,170.96446
00627,43.79699
00628,-80.22010
00629,74.06099
00630,-58.90135
00631,-19.50259
00632,50.68805
00633,-88.22929
00634,86.30897
00635,76.94083
00636,-119.21220
00637,59.25218
00638,-44.45064
00639,-118.57436
00640,135.55153
00641,-2.22343
00642,-26.72080
00643,123.53040
00644,-105.30603
00645,2.58720
00646,-4.26474
00647,-629.42993
00648,-296.87949
00649,-321.12152
00650,-245.71739
00651,-179.78659
00652,349.21390
00653,46.21381
00654,73.83559
00655,336.88461
00656,91.17502
00657,35.08632
00658,-212.63564
00659,-127.58591
00660,-182.00099
00661,-182.71896
00662,160.72633
00663,20.07373
00664,44.36929
00665,47.81871
00666,130.01950
00667,211.58325
00668,-16.87247
00669,33.04803
00670,-231.19252
00671,-258.28668
00672,-7.30575
00673,-14.70522
00674,53.23734
00675,-234.56244
00676,160.07689
00677,568.53143
00678,238.44446
00679,75.79425
00680,-624.24805
00681,-524.58405
00682,18.75176
00683,68.11748
00684,458.51297
00685,-9.66352
00686,-90.78645
00687,413.10461
00688,84.77441
00689,-198.15433
00690,-250.41608
00691,4.78088
00692,-193.87387
00693,-344.57513
00694,190.04800
00695,123.27185
00696,422.41025
00697,407.52640
00698,-357.94077
00699,-195.20935
00700,77.56438
00701,-25.14453
00702,-403.04385
00703,-246.93954
00704,407.25665
00705,52.73925
00706,-80.42555
00707,455.05884
00708,251.72523
00709,-271.62830
00710,-137.66666
00711,27.78097
00712,-403.71536
00713,-337.22043
00714,328.95258
00715,152.58041
00716,-119.95926
00717,202.54027
00718,187.60495
00719,210.75011
00720,12.19643
00721,-147.41855
00722,-108.85821
00723,-342.19635
00724,-151.35722
00725,68.35629
00726,-49.61782
00727,35.33659
00728,493.30713
00729,348.65335
00730,-55.82103
00731,-188.65695
00732,-462.55573
00733,-86.37827
00734,69.03400
00735,-128.23042
00736,171.47061
00737,97.54791
00738,-11.93271
00739,185.03569
00740,217.16583
00741,-93.21564
00742,-243.34070
00743,203.88866
00744,-112.65637
00745,-594.96466
00746,226.40697
00747,334.52399
00748,-248.30589
00749,113.98147
00750,278.52740
00751,-50.97266
00752,-67.26190
00753,2.94807
00754,-98.06621
00755,-91.79938
00756,-22.83060
00757,-23.99671
00758,122.92915
00759,104.17808
00760,-79.42725
00761,19.99654
00762,114.02109
00763,-66.79790
00764,-220.41360
00765,-21.15307
00766,108.19681
00767,25.64059
00768,74.86549
00769,39.22940
00770,51.34951
00771,-13.78642
00772,-184.58273
00773,11.41699
00774,1.58578
00775,2.30201
00776,-447.79169
00777,-292.91733
00778,-130.62708
00779,144.59216
00780,118.94883
00781,-24.70130
00782,-28.40170
00783,-27.01738
00784,-40.52591
00785,2.60806
00786,19.89574
00787,47.71730
00788,-4.80918
00789,-40.67122
00790,-2.29506
00791,31.74899
00792,-11.93075
00793,-6.47636
00794,44.61286
00795,-0.50098
00796,-27.85280
00797,-7.56341
00798,-29.74660
00799,21.42535
00800,65.33669
00801,-3.47015
00802,-41.36523
00803,-57.69791
00804,-42.21849
00805,106.79990
00806,118.13203
00807,-47.17926
00808,-149.24393
00809,-67.27249
00810,125.99279
00811,121.74212
00812,-1.02762
00813,-96.42039
00814,-15.11839
00815,34.26710
00816,-39.44324
00817,-19.43401
00818,-9.11850
00819,-52.80462
00820,14.15592
00821,82.14961
00822,-37.01426
00823,5.23934
00824,48.58567
00825,45.70995
00826,-29.08111
00827,-99.73582
00828,66.06822
00829,89.45145
00830,-21.37423
00831,-85.58631
00832,-19.48272
00833,58.45015
00834,42.59356
00835,-9.25074
00836,83.29091
00837,-130.75900
00838,-284.05841
00839,33.65038
00840,130.03857
00841,205.25078
00842,140.31528
00843,-276.40790
00844,-375.90344
00845,221.18005
00846,441.08368
00847,62.64220
00848,-120.44346
00849,-306.64725
00850,-265.53958
00851,183.54562
00852,277.85684
00853,87.85474
00854,-1.00984
00855,-53.95928
00856,-35.02341
00857,-144.57629
00858,-127.68266
00859,72.91029
00860,98.41477
00861,93.47702
00862,11.18121
00863,-64.47289
00864,-11.21936
00865,-6.09065
00866,-9.87625
00867,74.54657
00868,119.79318
00869,-150.08540
00870,-190.76599
00871,105.38236
00872,209.09532
00873,-67.89088
00874,-214.92719
00875,-93.45374
00876,-57.36570
00877,199.70224
00878,147.83191
00879,8.32201
00880,72.43491
00881,-75.48685
00882,-124.73598
00883,-17.01463
00884,76.17840
00885,36.74613
00886,-25.30523
00887,-32.03651
00888,-40.86973
00889,1.68355
00890,31.62959
00891,-3.73173
00892,-29.06846
00893,41.17319
00894,66.30465
00895,9.18306
00896,-7.22981
00897,-69.59871
00898,-65.05649
00899,22.98862
00900,14.83830
00901,36.55853
00902,38.31860
00903,1.10111
00904,-3.58648
00905,-341.06451
00906,-27.20641
00907,52.89039
00908,-28.40985
00909,-104.33894
00910,82.31124
00911,67.98915
00912,-88.42290
00913,-14.33965
00914,35.61694
00915,29.57143
00916,0.22936
00917,-39.51615
00918,24.02638
00919,11.05949
00920,-30.40285
00921,-4.75680
00922,12.36965
00923,11.38088
00924,3.73512
00925,9.52586
00926,-12.89335
00927,-17.03274
00928,-2.00297
00929,4.45617
00930,2.96580
00931,2.87593
00932,14.05642
00933,-9.11972
00934,-3.79121
00935,19.78765
00936,-35.58794
00937,-44.84800
00938,53.95897
00939,59.80459
00940,-11.22392
00941,-26.91712
00942,-30.83309
00943,-34.91553
00944,43.53867
00945,39.66161
00946,-37.18560
00947,34.16952
00948,29.13981
00949,-45.38783
00950,-30.93803
00951,-19.47084
00952,9.93971
00953,28.66735
00954,31.55005
00955,22.92456
00956,-60.04060
00957,-43.55541
00958,44.56271
00959,17.05101
00960,-29.39305
00961,6.07522
00962,28.80642
00963,5.91421
00964,-17.00327
00965,-10.70219
00966,-2.92772
00967,-27.62037
00968,-5.77304
00969,16.32087
00970,35.30181
00971,4.16766
00972,-27.07287
00973,21.79075
00974,28.85902
00975,1.60609
00976,-18.81221
00977,-23.70621
00978,4.94729
00979,25.92282
00980,-40.53517
00981,-26.86941
00982,25.19046
00983,-23.04503
00984,1.62376
00985,38.27526
00986,13.98496
00987,3.69604
00988,-9.77483
00989,-5.34994
00990,9.53897
00991,-16.67030
00992,-5.30303
00993,15.26372
00994,-7.80236
00995,-7.69854
00996,-5.38737
00997,11.89402
00998,-1.63894
00999,-33.41022
01000,15.25800
01001,35.23122
01002,-18.06139
01003,-24.43677
01004,9.08543
01005,31.63278
01006,44.26841
01007,-24.16302
01008,-50.06914
01009,19.22825
01010,4.84703
01011,-29.31296
01012,8.74980
01013,15.75660
01014,-18.55147
01015,0.54529
01016,10.33784
01017,-15.63729
01018,32.14334
01019,29.99339
01020,-36.97664
01021,-19.10346
01022,14.18210
01023,4.97323
01024,-6.26696
01025,2.24911
01026,7.34191
01027,-8.97537
01028,-11.51591
01029,-10.66053
01030,14.29364
01031,44.15584
01032,0.95979
01033,-0.26448
01034,-310.50806
01035,-64.39143
01036,25.10360
01037,25.83481
01038,37.20687
01039,37.57703
01040,-23.45708
01041,-53.36312
01042,-31.72812
01043,0.48477
01044,17.94344
01045,36.20429
01046,21.63805
01047,-10.43760
01048,-26.12988
01049,-20.27938
01050,-1.32921
01051,19.69534
01052,17.48755
01053,-17.46835
01054,-16.19620
01055,15.96452
01056,12.03113
01057,-11.30342
01058,-3.07271
01059,4.15976
01060,-11.47738
01061,4.83523
01062,12.67636
01063,2.86155
01064,-5.72473
01065,2.42935
01066,13.13609
01067,-15.63525
01068,-20.59101
01069,9.00044
01070,31.36811
01071,-0.89759
01072,-31.75668
01073,-11.55943
01074,-4.98047
01075,3.15726
01076,12.37479
01077,25.74743
01078,15.41323
01079,-15.15057
01080,-10.31404
01081,-12.56565
01082,-11.29316
01083,11.92257
01084,33.03438
01085,3.56180
01086,-31.97688
01087,7.44734
01088,12.39746
01089,-11.72424
01090,-9.28466
01091,-19.18522
01092,7.75993
01093,28.97960
01094,-4.66134
01095,-9.83000
01096,3.96313
01097,-8.92285
01098,-4.96832
01099,11.41861
01100,13.38296
01101,2.47060
01102,-14.43213
01103,-15.98536
01104,-11.14492
01105,3.91981
01106,27.21349
01107,16.98017
01108,-5.52588
01109,-5.53659
01110,-6.70238
01111,-12.54032
01112,15.73429
01113,9.59049
01114,-36.19914
01115,-7.14699
01116,22.49579
01117,12.28143
01118,8.71061
01119,-3.02486
01120,-20.01340
01121,-25.80655
01122,13.83032
01123,39.80511
01124,-2.46084
