index,stft_value
00000,13.41466
00001,-1.22026
00002,-4081.05371
00003,-1074.21802
00004,-43.85941
00005,189.81955
00006,32.00573
00007,134.42514
00008,-39.62094
00009,-20.69907
00010,-4.26538
00011,40.49838
00012,12.45385
00013,-16.35770
00014,28.72894
00015,26.62360
00016,-52.78783
00017,-21.69062
00018,13.16738
00019,42.56237
00020,53.21914
00021,-42.83348
00022,-45.20972
00023,19.63050
00024,15.16581
00025,-26.34973
00026,-21.51205
00027,58.57963
00028,17.35720
00029,-11.50011
00030,9.68987
00031,-43.51617
00032,15.72826
00033,41.27755
00034,-32.84371
00035,-30.86647
00036,22.37280
00037,-4.21085
00038,-70.12311
00039,-15.82732
00040,122.22627
00041,1.49791
00042,-132.38657
00043,34.35204
00044,-58.14164
00045,108.72531
00046,282.85236
00047,-185.69568
00048,-267.22595
00049,104.46723
00050,158.57587
00051,-6.07721
00052,-83.82474
00053,55.95029
00054,39.11695
00055,-85.33230
00056,-79.15626
00057,-36.85479
00058,166.19760
00059,55.66971
00060,-96.38123
00061,24.18855
00062,-18.77501
00063,-6.13623
00064,79.09491
00065,-62.93415
00066,-154.36717
00067,82.70074
00068,94.46130
00069,-18.49225
00070,24.24425
00071,-32.19933
00072,-2.30320
00073,-7.94741
00074,-16.67564
00075,46.44214
00076,-0.90017
00077,-46.99498
00078,15.86016
00079,4.23319
00080,-15.16501
00081,45.20367
00082,12.04860
00083,-53.15751
00084,-8.66334
00085,49.22520
00086,41.20661
00087,-35.86995
00088,-51.46840
00089,12.49496
00090,-14.97805
00091,3.15175
00092,14.25265
00093,-22.83049
00094,39.00235
00095,14.63438
00096,-19.96804
00097,13.76263
00098,-39.77882
00099,-17.02033
00100,39.34678
00101,7.23446
00102,-20.88444
00103,-19.29865
00104,53.86612
00105,-1.35657
00106,-11.25956
00107,47.73491
00108,-5.99404
00109,-66.49503
00110,-83.94030
00111,61.34873
00112,75.34593
00113,-24.91399
00114,-39.97546
00115,-31.44410
00116,59.02835
00117,29.99714
00118,-40.79036
00119,-7.58245
00120,23.78764
00121,17.86984
00122,-22.41495
00123,-17.38606
00124,-10.95485
00125,12.31331
00126,18.37429
00127,-15.67943
00128,-12.82471
00129,9.66151
00130,-2.60303
00131,-2943.46387
00132,-771.71161
00133,12.57164
00134,206.83005
00135,-39.31446
00136,-14.20404
00137,-15.23869
00138,33.48645
00139,34.91094
00140,26.65427
00141,-14.78335
00142,-8.51323
00143,17.28958
00144,0.56118
00145,-21.05025
00146,-3.97692
00147,-0.84791
00148,27.61203
00149,13.48114
00150,-1.17243
00151,-17.47080
00152,-30.11543
00153,25.78788
00154,26.24630
00155,9.19573
00156,-11.30480
00157,-21.56866
00158,10.21686
00159,-36.53152
00160,-9.91630
00161,35.70281
00162,-6.45286
00163,10.67913
00164,21.33220
00165,-7.07541
00166,-20.45257
00167,-21.59986
00168,-8.91927
00169,47.70804
00170,82.10757
00171,21.46058
00172,-44.40569
00173,-74.20058
00174,-71.23123
00175,37.78608
00176,24.54989
00177,-71.18501
00178,58.66651
00179,143.76683
00180,-53.77029
00181,-172.90273
00182,43.18675
00183,91.01108
00184,14.91146
00185,56.00478
00186,-17.34962
00187,-112.42894
00188,-117.09836
00189,58.94196
00190,133.45641
00191,2.42855
00192,10.24419
00193,-43.61037
00194,-48.13934
00195,43.80444
00196,39.09962
00197,52.48852
00198,-99.62990
00199,-121.80295
00200,110.04568
00201,104.10675
00202,-53.16499
00203,-66.04669
00204,27.76301
00205,60.81424
00206,-23.19377
00207,-86.03201
00208,-1.96234
00209,50.33015
00210,-15.69098
00211,22.61045
00212,21.25165
00213,-50.57809
00214,31.13610
00215,56.96001
00216,-58.10904
00217,-66.70627
00218,29.19944
00219,60.96525
00220,26.60863
00221,-14.72668
00222,-22.05781
00223,-19.80728
00224,-24.46031
00225,-21.24758
00226,30.43430
00227,11.75914
00228,-24.43423
00229,82.46842
00230,-4.07390
00231,-105.32626
00232,35.29380
00233,51.10168
00234,24.61293
00235,24.09839
00236,-82.97047
00237,-85.01007
00238,55.89977
00239,89.01093
00240,4.66034
00241,-50.02547
00242,-46.11946
00243,-6.38901
00244,23.95724
00245,24.41649
00246,26.44925
00247,10.64044
00248,-56.25425
00249,-37.00901
00250,53.14931
00251,45.43931
00252,-24.73828
00253,-32.49469
00254,-10.55865
00255,10.63409
00256,30.53663
00257,-3.21704
00258,6.99136
00259,1.64126
00260,-2115.15405
00261,-539.43018
00262,-81.92333
00263,138.58774
00264,61.33218
00265,2.61310
00266,-4.75675
00267,30.28108
00268,-27.59517
00269,-10.51381
00270,29.06115
00271,13.57987
00272,-28.69843
00273,-2.65040
00274,24.79174
00275,0.02156
00276,-9.70155
00277,22.99596
00278,-7.33390
00279,-46.53533
00280,6.73269
00281,46.33139
00282,-3.47266
00283,-6.31714
00284,24.67589
00285,-42.77620
00286,-16.40937
00287,50.12598
00288,-36.09153
00289,17.43975
00290,67.59134
00291,-49.13558
00292,-56.38441
00293,12.28408
00294,33.30266
00295,10.04882
00296,-23.48979
00297,-38.41855
00298,-16.22292
00299,56.57184
00300,95.98184
00301,-27.85798
00302,-85.09983
00303,13.48215
00304,42.02186
00305,-40.53646
00306,-33.68083
00307,83.27658
00308,6.10666
00309,-92.92736
00310,-26.78021
00311,23.79708
00312,46.35722
00313,32.86604
00314,-27.25442
00315,-18.01823
00316,-22.27079
00317,-3.40687
00318,35.62828
00319,40.36045
00320,41.16597
00321,-46.91906
00322,-55.25484
00323,-0.34057
00324,1.20769
00325,6.67291
00326,16.88905
00327,53.19693
00328,-5.40607
00329,-70.19724
00330,0.32419
00331,30.68115
00332,-0.03823
00333,-10.47688
00334,0.22226
00335,-14.89955
00336,-17.58519
00337,54.22636
00338,52.88785
00339,-52.86806
00340,-29.80101
00341,-3.01328
00342,-11.43111
00343,30.61827
00344,-9.13829
00345,-13.50248
00346,9.20600
00347,2.97577
00348,33.54556
00349,-7.69306
00350,-55.99056
00351,13.11731
00352,27.32061
00353,5.12210
00354,22.54388
00355,-43.50408
00356,-60.28498
00357,52.52220
00358,39.70807
00359,21.11654
00360,15.36800
00361,-65.38269
00362,-15.94847
00363,15.04215
00364,-4.07961
00365,25.75584
00366,-3.63619
00367,-43.50797
00368,5.63689
00369,52.50749
00370,8.16055
00371,-69.89778
00372,0.77904
00373,78.68463
00374,-9.43129
00375,-38.38830
00376,-14.86996
00377,5.10598
00378,19.98055
00379,-11.83603
00380,3.74599
00381,19.00898
00382,-21.86169
00383,-0.49481
00384,33.46308
00385,-17.72045
00386,-26.34058
00387,5.12389
00388,-2.47963
00389,-1561.89709
00390,-395.34766
00391,-8.46221
00392,40.16158
00393,3.65656
00394,87.19777
00395,-11.13061
00396,-11.10617
00397,4.19395
00398,23.17513
00399,-5.12233
00400,-30.89879
00401,9.87601
00402,17.85703
00403,15.04204
00404,-6.81603
00405,-11.71552
00406,37.25272
00407,-7.64337
00408,-36.02880
00409,-22.65749
00410,2.72005
00411,35.06824
00412,-43.41920
00413,7.63053
00414,34.48201
00415,-29.38879
00416,14.44812
00417,66.45745
00418,51.75833
00419,-91.91412
00420,-42.81977
00421,42.29042
00422,-22.54214
00423,1.92719
00424,27.06107
00425,-38.28453
00426,-35.26477
00427,70.23766
00428,47.01571
00429,-63.72996
00430,-67.79861
00431,25.47385
00432,43.95209
00433,23.62495
00434,-12.15792
00435,-65.23296
00436,9.87945
00437,28.66831
00438,21.04608
00439,39.03994
00440,-52.22941
00441,-20.94633
00442,35.48003
00443,0.25907
00444,-50.16662
00445,38.01823
00446,88.03647
00447,-65.11589
00448,-11.13544
00449,30.12857
00450,-67.32266
00451,-13.12837
00452,83.58980
00453,-17.06191
00454,-84.14259
00455,26.89000
00456,29.19141
00457,-4.91997
00458,20.57193
00459,13.99557
00460,-11.68449
00461,-29.33629
00462,9.52003
00463,23.01743
00464,-13.23039
00465,-3.67530
00466,9.61216
00467,-6.72590
00468,6.14087
00469,3.77910
00470,-43.34870
00471,-16.93318
00472,30.29071
00473,31.85335
00474,0.08951
00475,-5.20687
00476,2.39300
00477,3.65943
00478,-4.76674
00479,-39.16037
00480,-6.34885
00481,40.68266
00482,21.11931
00483,-37.87464
00484,5.33675
00485,38.70593
00486,-29.72220
00487,-18.43753
00488,-12.99526
00489,-10.67751
00490,42.88816
00491,23.05717
00492,-32.49701
00493,-6.16295
00494,39.66596
00495,1.17271
00496,-39.38314
00497,-15.02212
00498,19.12071
00499,23.36022
00500,0.50783
00501,10.63754
00502,-18.42322
00503,-47.26046
00504,16.36504
00505,14.66963
00506,1.74748
00507,23.62086
00508,-10.34430
00509,-7.94854
00510,10.69168
00511,-18.69671
00512,-18.54926
00513,24.83110
00514,9.40867
00515,-29.30811
00516,3.76748
00517,-0.50685
00518,-1153.14331
00519,-270.88181
00520,32.25513
00521,88.59686
00522,-54.27449
00523,-45.71980
00524,24.38137
00525,30.75286
00526,9.19926
00527,19.48840
00528,2.87681
00529,-10.09895
00530,-38.65334
00531,-0.22944
00532,32.45990
00533,9.37093
00534,4.84496
00535,15.53975
00536,-15.70907
00537,-68.17984
00538,-30.51068
00539,99.21831
00540,82.66878
00541,-64.08855
00542,-64.96941
00543,-24.58889
00544,7.25591
00545,69.67025
00546,92.79691
00547,-30.93043
00548,-161.78860
00549,-43.46500
00550,113.18684
00551,91.22161
00552,-71.73643
00553,-101.48638
00554,58.25635
00555,99.36043
00556,-25.17942
00557,-70.31609
00558,-5.48614
00559,61.78491
00560,28.93734
00561,-29.75040
00562,-56.64576
00563,-22.00142
00564,73.99989
00565,-14.32054
00566,-93.87959
00567,43.63382
00568,136.96660
00569,-7.70460
00570,-131.72923
00571,-22.61470
00572,87.79596
00573,52.82465
00574,18.18373
00575,-81.12840
00576,-115.23294
00577,49.43911
00578,87.19033
00579,12.02326
00580,-84.46793
00581,-54.57638
00582,88.57095
00583,59.61486
00584,-28.29431
00585,-5.90231
00586,13.44202
00587,-29.56733
00588,-37.26162
00589,25.96556
00590,32.71635
00591,-13.89151
00592,-9.18213
00593,-7.23799
00594,2.85335
00595,10.57801
00596,20.19489
00597,-29.19738
00598,-53.03155
00599,68.90587
00600,48.39148
00601,-57.65943
00602,-34.58057
00603,14.21594
00604,12.95682
00605,5.57164
00606,22.37405
00607,-3.41120
00608,-33.98019
00609,-0.02034
00610,29.03949
00611,-5.65589
00612,-15.82481
00613,-5.70115
00614,-27.85201
00615,26.87128
00616,47.13411
00617,-23.19128
00618,-25.74911
00619,8.88064
00620,10.63290
00621,5.97962
00622,13.98923
00623,-22.42320
00624,-23.89149
00625,34.34641
00626,0.89001
00627,-42.60422
00628,18.60421
00629,49.00199
00630,-15.82484
00631,-42.93474
00632,-10.07076
00633,19.38086
00634,0.96271
00635,-13.51137
00636,39.33445
00637,19.90612
00638,-35.52236
00639,0.75251
00640,13.68180
00641,-25.33669
00642,6.34530
00643,15.76388
00644,-25.12787
00645,2.83355
00646,3.22991
00647,-860.75916
00648,-194.25511
00649,-24.56105
00650,46.38955
00651,12.76212
00652,19.57786
00653,19.30579
00654,15.75873
00655,-30.31413
00656,-38.70925
00657,7.96949
00658,19.61034
00659,9.10774
00660,9.22616
00661,0.90285
00662,-4.84982
00663,-7.75409
00664,11.20081
00665,10.91695
00666,-26.61389
00667,-8.05743
00668,27.23251
00669,20.17516
00670,-6.33250
00671,-51.05977
00672,-17.26828
00673,50.70774
00674,21.87940
00675,8.29275
00676,-11.44150
00677,-42.32045
00678,5.76765
00679,2.05420
00680,13.12545
00681,15.69692
00682,-51.80268
00683,30.04678
00684,53.84281
00685,-82.42907
00686,-5.55639
00687,50.44296
00688,-24.44157
00689,7.42040
00690,-31.74530
00691,-48.63152
00692,90.12886
00693,82.42017
00694,-80.91328
00695,-53.21311
00696,57.62033
00697,-5.75470
00698,-10.22978
00699,30.54383
00700,-41.85360
00701,-4.92920
00702,56.76798
00703,6.53718
00704,-61.38257
00705,-18.60078
00706,26.92463
00707,26.74526
00708,42.84400
00709,-19.24696
00710,-25.83728
00711,-43.60058
00712,-45.09022
00713,58.37885
00714,35.97661
00715,-33.63918
00716,14.56391
00717,17.64466
00718,-43.33780
00719,-15.41534
00720,39.06366
00721,41.65470
00722,-20.32553
00723,-43.49873
00724,29.35358
00725,-10.72461
00726,-11.95862
00727,46.35107
00728,-16.55353
00729,-7.97390
00730,-12.91835
00731,-11.45642
00732,51.34672
00733,-4.13906
00734,-44.62546
00735,6.37522
00736,27.24829
00737,-19.16743
00738,-29.81720
00739,17.01849
00740,18.03640
00741,-8.05604
00742,-9.50179
00743,0.59659
00744,24.75632
00745,28.22897
00746,-37.80953
00747,-24.28250
00748,51.72728
00749,-12.35818
00750,-55.55817
00751,39.57640
00752,27.66610
00753,-63.13047
00754,-11.96638
00755,63.19406
00756,-6.30892
00757,-26.85460
00758,35.24417
00759,-2.00738
00760,-5.63264
00761,13.19880
00762,-30.30208
00763,-27.61496
00764,22.83854
00765,17.01880
00766,8.14737
00767,5.09117
00768,-16.24908
00769,1.92360
00770,2.40231
00771,1.79279
00772,-9.91150
00773,-18.47394
00774,2.33579
00775,0.45600
00776,-584.96167
00777,-47.55001
00778,20.20876
00779,188.53477
00780,-64.23965
00781,132.40543
00782,-136.47029
00783,45.98969
00784,-97.45860
00785,6.23307
00786,-91.02539
00787,-100.32476
00788,-4.20638
00789,-133.81866
00790,56.02139
00791,-68.82278
00792,119.37000
00793,-52.32159
00794,117.02138
00795,64.28746
00796,35.01230
00797,115.57955
00798,-86.53041
00799,67.41832
00800,0.24106
00801,76.97015
00802,-163.24930
