index,stft_value
00000,13726.35742
00001,-12.40820
00002,-6809.90088
00003,-1155.97424
00004,-66.28214
00005,222.07423
00006,3.33560
00007,73.35521
00008,2.63547
00009,19.93015
00010,-7.81649
00011,34.48130
00012,16.62991
00013,-22.77616
00014,-2.76761
00015,25.76997
00016,0.34571
00017,-20.33950
00018,-37.18524
00019,26.12179
00020,61.86804
00021,0.65751
00022,-47.67519
00023,-16.55119
00024,8.15749
00025,10.56073
00026,4.53504
00027,4.92245
00028,-12.85899
00029,35.07851
00030,17.90764
00031,-51.12793
00032,61.67984
00033,66.07462
00034,-80.78571
00035,-113.63506
00036,21.47726
00037,67.52487
00038,-12.60929
00039,-25.58623
00040,40.32516
00041,19.62252
00042,-35.51897
00043,-12.65168
00044,-52.85955
00045,51.10929
00046,103.95772
00047,-29.26057
00048,-146.74571
00049,2.56110
00050,112.53433
00051,-12.26975
00052,41.96007
00053,87.25534
00054,-58.53060
00055,-132.21408
00056,-17.21309
00057,58.54797
00058,31.25173
00059,27.55543
00060,-4.22766
00061,-51.15167
00062,-3.09553
00063,57.17335
00064,66.35628
00065,-73.59172
00066,-161.20355
00067,23.10797
00068,109.24258
00069,53.26081
00070,8.03275
00071,-48.67208
00072,14.49354
00073,-19.28382
00074,-76.42860
00075,15.71645
00076,7.66803
00077,18.05599
00078,74.04139
00079,14.91030
00080,-54.98695
00081,13.63829
00082,13.78265
00083,-67.51019
00084,26.05046
00085,59.49964
00086,-18.26992
00087,14.70332
00088,9.14183
00089,-65.52307
00090,-23.58866
00091,3.39837
00092,7.82297
00093,39.32101
00094,-41.23933
00095,-17.18680
00096,127.62997
00097,39.22749
00098,-108.85368
00099,-106.32746
00100,-26.68150
00101,86.64191
00102,76.43201
00103,-33.00043
00104,-39.03339
00105,59.83703
00106,38.58730
00107,-30.34032
00108,12.43764
00109,-66.53865
00110,-83.97551
00111,57.66593
00112,61.32125
00113,2.63848
00114,-5.73659
00115,18.30501
00116,-24.28376
00117,-38.85836
00118,22.70162
00119,-5.59821
00120,-4.08307
00121,15.33091
00122,1.96030
00123,0.83698
00124,7.68447
00125,-15.78926
00126,-5.96053
00127,22.71219
00128,-6.61255
00129,9883.53906
00130,-11.18359
00131,-4922.84131
00132,-850.01855
00133,-7.84170
00134,182.80090
00135,-21.53266
00136,62.73619
00137,0.05698
00138,2.85471
00139,7.40785
00140,18.19967
00141,-6.17075
00142,-7.98759
00143,12.43523
00144,-3.60342
00145,-6.89253
00146,4.92856
00147,21.98089
00148,32.42647
00149,-52.59660
00150,1.84229
00151,8.67555
00152,-30.51815
00153,13.02921
00154,-35.24632
00155,47.43486
00156,5.96316
00157,9.35919
00158,25.79224
00159,-32.16868
00160,42.06871
00161,-9.82565
00162,22.80083
00163,-56.66627
00164,5.97515
00165,11.99874
00166,-70.13699
00167,11.01740
00168,-58.07670
00169,69.35371
00170,59.92047
00171,51.83281
00172,36.76282
00173,-154.01852
00174,-4.03708
00175,81.18512
00176,10.26369
00177,-76.19000
00178,-106.41426
00179,77.44128
00180,6.07561
00181,11.12669
00182,115.43363
00183,-32.15135
00184,-8.43293
00185,5.26386
00186,-16.18775
00187,-40.15387
00188,-33.04119
00189,75.33466
00190,1.07656
00191,-76.92904
00192,6.38515
00193,90.96606
00194,-15.10454
00195,-87.38049
00196,85.06915
00197,73.75822
00198,-91.09921
00199,-113.78821
00200,29.14270
00201,128.86377
00202,-38.61361
00203,-52.87832
00204,68.95058
00205,25.66175
00206,-33.46334
00207,-24.25731
00208,-5.51164
00209,-39.95332
00210,0.65767
00211,28.90084
00212,-24.58844
00213,11.73559
00214,55.19457
00215,44.41819
00216,-1.18072
00217,-81.54108
00218,-23.98852
00219,23.42889
00220,-19.63998
00221,5.10518
00222,-2.92566
00223,5.31975
00224,19.10521
00225,23.52215
00226,-2.13425
00227,-5.27512
00228,57.53121
00229,-20.26888
00230,-65.31471
00231,-12.72061
00232,9.07078
00233,-6.72034
00234,-8.42699
00235,32.32840
00236,30.95592
00237,-24.88966
00238,-22.96873
00239,37.32251
00240,7.27745
00241,-44.51888
00242,-4.66296
00243,53.27683
00244,11.63318
00245,-32.84468
00246,-34.07825
00247,-23.50364
00248,22.83040
00249,48.11406
00250,9.95202
00251,-43.14788
00252,-23.20859
00253,41.30210
00254,36.43856
00255,-20.95012
00256,-41.78555
00257,4.78418
00258,7147.36523
00259,4.66382
00260,-3566.27051
00261,-584.56116
00262,-8.85839
00263,144.96431
00264,1.08809
00265,9.60746
00266,-5.54125
00267,-8.99938
00268,11.27855
00269,50.24428
00270,-4.69032
00271,-26.12159
00272,-35.27815
00273,0.19839
00274,76.70278
00275,8.88893
00276,-48.88989
00277,50.39594
00278,-6.77079
00279,-142.01682
00280,-17.35113
00281,187.78534
00282,100.42736
00283,-109.76971
00284,-124.65071
00285,-56.22818
00286,39.45895
00287,196.72688
00288,103.24837
00289,-208.08096
00290,-196.78136
00291,102.11838
00292,156.90982
00293,96.41475
00294,-7.59862
