index,stft_value
00000,0.00000
00001,0.00000
00002,0.00000
00003,0.00000
00004,0.00000
00005,0.00027
00006,4.58810
00007,207.81267
00008,542.70374
00009,506.05530
00010,2752.93188
00011,2581.10132
00012,3043.97095
00013,9673.84766
00014,10272.50684
00015,12669.25293
00016,14395.14844
00017,14286.92480
00018,10975.11328
00019,7097.41846
00020,4202.56885
00021,3007.26758
00022,2332.05835
00023,1954.32996
00024,1741.42322
00025,1994.56299
00026,543.96399
00027,273.20700
00028,196.22569
00029,44.23587
00030,529.09485
00031,879.40808
00032,197.33051
00033,13.05042
00034,0.00002
00035,0.00009
00036,0.00005
00037,0.00010
00038,0.00000
00039,0.00000
00040,0.00000
00041,0.00000
00042,0.00000
00043,0.00000
00044,0.00000
00045,0.00000
00046,0.00000
00047,0.00000
00048,0.00000
00049,0.00017
00050,0.00005
00051,0.00020
00052,0.00000
00053,0.00003
00054,0.00018
00055,0.00014
00056,0.00151
00057,0.00030
00058,10.55107
00059,66.19251
00060,1.44795
00061,0.00000
00062,0.00000
00063,0.00000
00064,0.00000
00065,0.00000
00066,0.00004
00067,4.48656
00068,169.43665
00069,394.10800
00070,65.63467
00071,2053.48071
00072,1710.03113
00073,1432.42529
00074,6213.00537
00075,5806.64307
00076,7400.59668
00077,8409.45020
00078,8543.55176
00079,6398.68994
00080,4149.72656
00081,2378.42017
00082,1738.39172
00083,1346.77356
00084,1125.32385
00085,825.18677
00086,1427.26257
00087,318.90579
00088,146.11708
00089,125.67186
00090,13.13953
00091,336.14294
00092,569.42987
00093,100.17558
00094,11.47538
00095,0.00000
00096,0.00003
00097,0.00005
00098,0.00005
00099,0.00000
00100,0.00000
00101,0.00000
00102,0.00000
00103,0.00000
00104,0.00000
00105,0.00000
00106,0.00000
00107,0.00000
00108,0.00000
00109,0.00000
00110,0.00021
00111,0.00002
00112,0.00021
00113,0.00000
00114,0.00000
00115,0.00007
00116,0.00009
00117,0.00363
00118,0.00068
00119,12.66937
00120,50.41972
00121,3.54824
00122,0.00000
00123,0.00000
00124,0.00000
00125,0.00000
00126,0.00000
00127,0.00021
00128,5.51084
00129,125.10537
00130,191.71132
00131,71.26554
00132,973.61365
00133,894.46649
00134,161.21396
00135,2312.08008
00136,1666.73413
00137,2296.16333
00138,2393.66748
00139,2854.55493
00140,1729.16711
00141,1253.90503
00142,630.45319
00143,504.14331
00144,391.00098
00145,317.14047
00146,189.18053
00147,783.62421
00148,89.49624
00149,36.37872
00150,43.06695
00151,20.19920
00152,83.03996
00153,195.86353
00154,26.56572
00155,7.75614
00156,0.00002
00157,0.00010
00158,0.00005
00159,0.00012
00160,0.00000
00161,0.00000
00162,0.00000
00163,0.00000
00164,0.00000
00165,0.00000
00166,0.00000
00167,0.00000
00168,0.00000
00169,0.00000
00170,0.00000
00171,0.00017
00172,0.00003
00173,0.00021
00174,0.00000
00175,0.00001
00176,0.00015
00177,0.00010
00178,0.00123
00179,0.00039
00180,15.45956
00181,29.78501
00182,5.23223
00183,0.00000
00184,0.00000
00185,0.00000
00186,0.00000
00187,0.00000
00188,0.00004
00189,3.59275
00190,87.93515
00191,92.45168
00192,175.52228
00193,310.91928
00194,614.66168
00195,339.33044
00196,1206.98901
00197,1102.94250
00198,1397.25720
00199,1037.20044
00200,1621.79883
00201,582.87537
00202,764.02148
00203,365.81430
00204,253.80803
00205,197.89641
00206,165.32324
00207,151.68880
00208,487.28464
00209,47.05131
00210,26.34964
00211,14.60079
00212,12.77912
00213,33.49499
00214,77.96806
00215,26.11871
00216,3.85178
00217,0.00001
00218,0.00003
00219,0.00006
00220,0.00006
00221,0.00000
00222,0.00000
00223,0.00000
00224,0.00000
00225,0.00000
00226,0.00000
00227,0.00000
00228,0.00000
00229,0.00000
00230,0.00000
00231,0.00000
00232,0.00023
00233,0.00004
00234,0.00023
00235,0.00000
00236,0.00000
00237,0.00008
00238,0.00009
00239,0.00499
00240,0.00166
00241,14.65261
00242,48.02443
00243,4.83548
00244,0.00000
00245,0.00000
00246,0.00000
00247,0.00000
00248,0.00000
00249,0.00023
00250,1.14017
00251,54.86160
00252,141.58414
00253,124.73490
00254,581.16754
00255,651.61060
00256,527.91681
00257,1433.95752
00258,1537.14331
00259,1799.75403
00260,1304.81067
00261,1299.57520
00262,1166.21790
00263,734.92712
00264,133.49654
00265,12.25402
00266,8.82100
00267,2.27073
00268,74.08876
00269,312.93582
00270,5.63357
00271,2.77670
00272,2.04233
00273,2.45197
00274,42.65687
00275,16.21923
00276,6.99106
00277,1.29383
00278,0.00002
00279,0.00015
00280,0.00006
00281,0.00016
00282,0.00000
00283,0.00000
00284,0.00000
00285,0.00000
00286,0.00000
00287,0.00001
00288,0.00000
00289,0.00001
00290,0.00000
00291,0.00000
00292,0.00000
00293,0.00020
00294,0.00005
00295,0.00023
00296,0.00000
00297,0.00001
00298,0.00018
00299,0.00011
00300,0.00151
00301,0.00073
00302,10.74705
00303,42.93027
00304,3.35871
00305,0.00000
00306,0.00000
00307,0.00000
00308,0.00000
00309,0.00000
00310,0.00005
00311,1.41933
00312,39.08722
00313,174.97360
00314,193.54240
00315,795.93262
00316,896.26233
00317,1004.00275
00318,2061.53711
00319,2362.38818
00320,2874.26660
00321,2402.57202
00322,2136.75952
00323,1902.86792
00324,1256.61804
00325,205.52866
00326,0.96089
00327,1.95207
00328,3.64750
00329,30.82203
00330,160.12965
00331,1.97107
00332,0.71113
00333,0.54055
00334,1.77649
00335,17.02225
00336,10.37321
00337,4.19000
00338,0.36222
00339,0.00001
00340,0.00004
00341,0.00006
00342,0.00006
00343,0.00000
00344,0.00000
00345,0.00000
00346,0.00000
00347,0.00000
00348,0.00000
00349,0.00000
00350,0.00000
00351,0.00000
00352,0.00000
00353,0.00000
00354,0.00027
00355,0.00006
00356,0.00028
00357,0.00000
00358,0.00000
00359,0.00008
00360,0.00010
00361,0.00922
00362,0.00554
00363,6.00116
00364,18.55019
00365,2.00306
00366,0.00000
00367,0.00000
00368,0.00000
00369,0.00000
00370,0.00000
00371,0.00027
00372,1.49829
