index,stft_value
00000,0.93279
00001,91.41512
00002,266.35995
00003,198.77910
00004,194.93756
00005,184.30772
00006,60.61796
00007,83.71960
00008,36.45985
00009,68.81858
00010,43.94382
00011,58.67167
00012,11.06902
00013,55.96357
00014,23.83980
00015,37.52067
00016,39.56519
00017,41.61047
00018,34.93760
00019,31.63610
00020,16.46368
00021,26.26897
00022,13.38774
00023,14.48467
00024,38.71065
00025,44.22978
00026,60.74382
00027,21.66719
00028,12.52571
00029,11.60347
00030,9.80304
00031,15.56447
00032,37.32846
00033,39.88166
00034,34.72800
00035,15.17312
00036,5.58507
00037,4.58991
00038,4.05850
00039,12.53022
00040,21.34696
00041,32.99310
00042,22.56460
00043,22.85770
00044,51.26009
00045,34.46562
00046,55.78138
00047,20.26285
00048,8.35339
00049,33.56754
00050,48.40520
00051,14.41292
00052,49.14851
00053,34.67237
00054,51.24626
00055,58.50688
00056,51.82552
00057,37.21914
00058,45.86391
00059,43.35244
00060,46.67691
00061,66.44839
00062,45.43104
00063,13.42837
00064,50.65052
00065,13.42178
00066,45.37980
00067,66.33331
00068,46.56309
00069,43.20007
00070,45.58805
00071,37.02985
00072,51.65266
00073,57.78217
00074,50.01863
00075,33.70575
00076,47.54439
00077,13.87916
00078,46.61938
00079,33.17014
00080,6.52276
00081,20.77262
00082,52.85976
00083,31.49267
00084,46.47591
00085,20.33135
00086,21.29161
00087,30.33285
00088,19.63461
00089,10.93927
00090,2.81663
00091,2.58289
00092,3.15858
00093,11.06850
00094,24.75258
00095,30.28624
00096,28.00627
00097,13.22808
00098,9.54576
00099,8.70979
00100,9.90126
00101,21.59322
00102,53.07337
00103,35.50682
00104,27.73018
00105,8.38648
00106,12.96409
00107,12.59268
00108,4.86039
00109,20.65052
00110,29.64293
00111,22.97547
00112,24.32484
00113,23.23525
00114,26.16539
00115,48.98598
00116,10.70324
00117,34.95798
00118,31.77160
00119,45.27078
00120,21.97166
00121,50.00493
00122,34.87589
00123,107.49519
00124,105.89095
00125,113.52101
00126,227.70538
00127,257.63300
00128,0.00000
00129,1.13119
00130,171.82812
00131,358.71826
00132,381.20758
00133,340.42340
00134,195.84866
00135,125.12433
00136,86.66053
00137,72.97164
00138,96.44338
00139,93.56811
00140,83.49419
00141,71.46641
00142,84.54927
00143,54.82398
00144,46.62002
00145,52.78693
00146,52.92545
00147,71.57355
00148,58.64163
00149,34.93084
00150,25.35003
00151,49.93515
00152,52.19498
00153,33.08723
00154,56.79934
00155,73.25788
00156,49.07512
00157,37.41743
00158,31.32574
00159,29.95070
00160,28.99639
00161,22.95538
00162,29.33883
00163,28.90717
00164,22.91157
00165,40.22090
00166,64.14101
00167,74.68836
00168,57.68369
00169,25.18176
00170,26.89762
00171,45.03020
00172,61.31628
00173,69.74683
00174,38.06490
00175,33.25993
00176,79.12943
00177,74.86720
00178,41.61754
00179,28.78194
00180,39.65404
00181,61.84904
00182,58.21334
00183,48.04176
00184,28.87625
00185,19.91771
00186,20.01840
00187,56.02461
00188,74.62070
00189,64.36940
00190,33.29171
00191,30.99154
00192,51.98881
00193,57.79638
00194,51.98460
00195,30.97510
00196,33.23891
00197,64.23656
00198,74.48228
00199,56.04840
00200,20.18243
00201,19.74144
00202,28.58100
00203,47.23891
00204,56.81612
00205,59.90234
00206,38.08488
00207,27.40409
00208,39.74226
00209,72.11280
00210,76.86275
00211,33.45592
00212,33.85056
00213,63.77255
00214,56.04932
00215,40.89241
00216,23.81519
00217,24.52648
00218,54.92978
00219,70.33991
00220,60.42299
00221,37.53475
00222,22.45877
00223,25.47627
00224,24.22521
00225,21.63049
00226,27.38194
00227,25.73085
00228,24.76069
00229,32.67990
00230,42.37812
00231,60.75067
00232,47.73505
00233,25.24901
00234,38.52342
00235,37.94594
00236,20.82845
00237,25.50565
00238,44.30677
00239,56.70180
00240,45.84223
00241,44.58469
00242,40.89091
00243,41.49075
00244,55.70928
00245,47.62267
00246,55.72343
00247,60.80421
00248,60.86765
00249,47.95482
00250,58.11795
00251,86.51429
00252,129.37560
00253,197.36966
00254,216.43225
00255,299.65750
00256,447.88885
00257,0.00000
00258,1.19996
00259,186.85239
00260,425.36215
00261,482.95255
00262,352.77267
00263,235.92633
00264,147.31665
00265,70.27187
00266,28.99074
00267,49.50518
00268,84.17420
00269,99.71137
00270,106.00087
00271,77.43356
00272,38.81223
00273,34.24810
00274,35.16853
00275,66.05350
00276,71.66012
00277,43.13114
00278,17.36382
00279,48.55733
00280,68.07642
00281,61.96631
00282,48.46358
00283,29.24574
00284,14.44931
00285,21.58975
00286,32.29198
00287,36.53186
00288,19.72447
00289,48.60899
00290,70.94998
00291,73.43212
00292,65.95984
00293,42.38200
00294,25.05267
00295,26.26607
00296,14.66725
00297,30.55499
00298,13.60813
00299,11.98942
00300,25.19613
00301,18.17236
00302,24.34967
00303,32.46588
00304,42.17495
00305,44.36604
00306,32.53376
00307,35.02424
00308,37.88551
00309,40.81058
00310,27.89039
00311,19.74280
00312,13.94510
00313,25.48392
00314,39.30836
00315,25.73020
00316,22.10895
00317,38.47780
00318,41.34084
00319,50.69623
00320,24.88910
00321,20.44077
00322,45.03646
00323,20.44161
00324,24.87045
00325,50.63032
00326,41.24836
00327,38.44651
00328,22.24674
00329,25.27471
00330,38.59940
00331,25.01538
00332,13.80123
00333,19.44656
00334,27.12508
00335,39.25224
00336,36.18885
00337,33.20549
00338,30.87824
00339,42.69560
00340,41.13177
00341,32.02471
00342,24.63699
00343,17.07742
00344,23.21826
00345,9.57908
00346,11.51935
00347,25.97069
00348,12.82311
00349,26.89609
00350,25.52584
00351,38.83176
00352,55.72532
00353,58.51849
00354,53.20099
00355,37.35762
00356,18.42233
00357,35.08733
00358,32.19808
00359,21.76755
00360,14.25888
00361,23.40437
00362,39.58906
00363,49.46702
00364,53.84320
00365,41.03846
00366,23.13916
00367,30.10017
00368,45.41973
00369,40.96919
00370,19.80655
00371,17.72285
00372,23.64943
00373,49.51549
00374,65.09035
00375,60.84295
00376,55.42598
00377,37.15959
00378,15.36022
00379,39.00320
00380,83.97578
00381,131.68452
00382,194.56848
00383,279.93848
00384,376.10052
00385,511.65811
00386,0.00000
00387,1.00322
00388,133.18379
00389,399.23822
00390,439.02554
00391,279.18793
00392,195.94232
00393,112.64106
00394,38.88525
00395,22.66028
00396,40.43908
00397,77.37688
00398,76.93087
00399,60.11510
00400,48.99100
00401,18.39006
00402,18.01995
00403,23.21406
00404,47.14964
00405,39.96312
00406,28.49476
00407,43.15525
00408,18.41039
00409,20.37443
00410,36.43149
00411,39.82622
00412,46.09225
00413,38.37192
00414,35.39333
00415,33.57563
00416,28.55004
00417,14.40924
00418,31.22691
00419,38.21501
00420,45.89589
00421,50.17628
00422,29.70470
00423,29.13595
00424,33.61636
00425,14.28149
00426,9.77013
00427,11.59331
00428,24.36204
00429,28.69168
00430,19.57534
00431,7.74951
00432,31.53582
00433,52.99566
00434,53.80075
00435,49.35606
00436,21.71517
00437,21.18513
00438,35.00089
00439,25.15812
00440,13.39833
00441,25.18584
