index,stft_value
00000,0.50912
00001,0.41906
00002,-151.53705
00003,18.27318
00004,-4.80513
00005,-37.92388
00006,3.22795
00007,31.76374
00008,-6.44610
00009,-17.55119
00010,-6.47216
00011,25.83889
00012,9.18771
00013,-14.67433
00014,-0.63955
00015,1.16167
00016,2.02253
00017,6.43721
00018,-5.13865
00019,-23.07616
00020,1.42470
00021,3.69213
00022,10.05108
00023,21.30941
00024,-5.74722
00025,-23.46272
00026,-14.86325
00027,14.95883
00028,9.77997
00029,-3.47258
00030,-5.23723
00031,-9.84142
00032,31.30194
00033,24.95602
00034,-25.33072
00035,-21.72675
00036,-2.82569
00037,-0.91974
00038,-0.06253
00039,-20.93067
00040,20.66782
00041,41.03586
00042,-31.19432
00043,6.34367
00044,16.03767
00045,-29.48490
00046,1.23479
00047,11.66846
00048,-17.19420
00049,-13.18310
00050,18.86222
00051,16.29103
00052,-6.66287
00053,2.28242
00054,2.17766
00055,-36.67582
00056,-1.82995
00057,44.04457
00058,6.59164
00059,-11.68908
00060,-6.78729
00061,5.13591
00062,9.22176
00063,-0.01370
00064,-4.71811
00065,-13.86054
00066,-1.15703
00067,-8.35922
00068,-14.02006
00069,29.55555
00070,17.02947
00071,-28.89117
00072,-9.75293
00073,25.32866
00074,5.84334
00075,-17.16109
00076,-3.51254
00077,4.84274
00078,13.19720
00079,4.67044
00080,-20.35558
00081,-6.24389
00082,12.81802
00083,8.71770
00084,1.95887
00085,-5.17911
00086,-4.85246
00087,-22.39456
00088,-9.27610
00089,33.54271
00090,4.33350
00091,-18.04028
00092,8.89503
00093,18.08911
00094,3.07018
00095,-19.95061
00096,-15.54858
00097,2.46907
00098,19.20047
00099,12.15457
00100,-5.81076
00101,9.94656
00102,-17.57577
00103,-38.13736
00104,22.39402
00105,18.75028
00106,-15.11178
00107,7.71185
00108,0.92661
00109,-2.83371
00110,7.01917
00111,-3.38470
00112,7.24340
00113,14.53979
00114,-14.79966
00115,-14.80775
00116,8.64499
00117,-15.33213
00118,1.19592
00119,21.31163
00120,-19.92045
00121,3.89785
00122,12.38039
00123,-15.86575
00124,11.88458
00125,10.61886
00126,5.15801
00127,3.50525
00128,-22.91852
00129,0.55096
00130,-1.32336
00131,-174.30153
00132,-13.45863
00133,22.23282
00134,19.63881
00135,-11.60553
00136,-26.50303
00137,-11.34940
00138,26.67543
00139,24.18984
00140,-15.74813
00141,-19.27849
00142,1.57200
00143,6.12708
00144,11.05641
00145,3.17495
00146,-28.87535
00147,-14.97459
00148,49.61020
00149,15.22788
00150,-43.09970
00151,6.86462
00152,18.93965
00153,-17.94983
00154,-3.98521
00155,2.33731
00156,9.51511
00157,3.53110
00158,-21.07517
00159,-10.33604
00160,-10.63694
00161,27.82920
00162,45.87385
00163,-32.61748
00164,-29.21598
00165,48.01758
00166,-0.57319
00167,-63.68824
00168,-2.03786
00169,31.71106
00170,19.07826
00171,21.78630
00172,2.14280
00173,-24.16384
00174,-20.49784
00175,-2.81806
00176,15.64356
00177,12.69214
00178,-13.40239
00179,-26.10370
00180,-0.90710
00181,36.35878
00182,-4.61726
00183,-38.43932
00184,8.06250
00185,20.31704
00186,12.29176
00187,10.38777
00188,-25.07652
00189,-13.78315
00190,16.81581
00191,19.88471
00192,8.07210
00193,-31.72386
00194,-14.25894
00195,23.88927
00196,-2.86924
00197,-10.68976
00198,-2.23362
00199,9.38627
00200,16.52368
00201,-9.91007
00202,-7.18496
00203,-0.48256
00204,6.46000
00205,14.71064
00206,-11.21713
00207,-7.28844
00208,23.97392
00209,-20.99124
00210,-33.34361
00211,21.85548
00212,22.47467
00213,-9.91546
00214,-25.52262
00215,5.88170
00216,23.23462
00217,-7.18080
00218,-27.97702
00219,34.94248
00220,30.95376
00221,-37.31965
00222,11.65059
00223,0.19823
00224,-20.88950
00225,3.39887
00226,-10.08720
00227,36.18920
00228,5.85798
00229,-60.39621
00230,5.11620
00231,40.72864
00232,10.63888
00233,-33.64407
00234,5.37045
00235,38.29926
00236,-41.35101
00237,-16.64978
00238,33.57180
00239,3.51667
00240,-16.38600
00241,-16.59646
00242,9.10732
00243,20.13169
00244,8.16237
00245,-6.53260
00246,-10.82212
00247,8.37481
00248,-2.51047
00249,-16.91663
00250,-14.19474
00251,7.91745
00252,23.50263
00253,3.82351
00254,0.61662
00255,11.58055
00256,-2.86314
00257,-30.13841
00258,0.56771
00259,2.46304
00260,-180.99059
00261,2.39201
00262,7.91157
00263,5.75033
00264,6.26484
00265,-27.66346
00266,5.95543
00267,34.63022
00268,-18.89939
00269,-22.53754
00270,9.22933
00271,7.30615
00272,5.64511
00273,0.97961
00274,-10.18863
00275,3.07656
00276,18.42838
00277,0.02443
00278,-13.95918
00279,-15.19140
00280,17.42142
00281,17.46059
00282,-37.51998
00283,-16.69836
00284,27.24459
00285,34.14232
00286,-7.81212
00287,-54.17261
00288,0.14455
00289,28.67482
00290,-8.93836
00291,6.84990
00292,18.88689
00293,-4.41051
00294,-13.77219
00295,4.67520
00296,18.65569
00297,-0.21364
00298,-24.99192
00299,-6.76353
00300,40.43536
00301,-6.35091
00302,-49.90273
00303,7.90612
00304,29.32616
00305,8.18597
00306,-8.05833
00307,-28.79042
00308,-5.70860
00309,34.35461
00310,29.52583
00311,-8.40526
00312,-51.69725
00313,6.49575
00314,51.71382
00315,-29.72836
00316,-44.45113
00317,21.26745
00318,28.22425
00319,-3.79373
00320,6.10003
00321,1.75922
00322,-23.96918
00323,-6.77371
00324,16.92189
00325,-5.28598
00326,-15.59629
00327,45.12704
00328,11.61020
00329,-74.65359
00330,-1.67843
00331,56.79351
00332,6.03992
00333,-20.54438
00334,-24.51970
00335,11.12609
00336,53.40359
00337,-1.95877
00338,-54.90556
00339,-8.39540
00340,14.35453
00341,-0.71863
00342,17.90509
00343,5.16901
00344,-22.94896
00345,-1.95428
00346,9.46257
00347,19.52272
00348,25.13966
00349,-69.61500
00350,-50.12366
00351,73.50452
00352,25.21193
00353,-9.06311
00354,9.57870
00355,-29.76778
00356,16.69101
00357,21.87389
00358,-62.27652
00359,-8.84277
00360,61.80862
00361,12.54723
00362,-39.17102
00363,-36.78076
00364,6.57121
00365,41.74855
00366,2.32011
00367,-28.16451
00368,23.41484
00369,26.86282
00370,-22.78817
00371,-16.83497
00372,6.17356
00373,17.83566
00374,-6.39418
00375,-23.61863
00376,-2.33458
00377,16.03868
00378,12.23983
00379,-11.57725
00380,-3.72766
00381,-7.58809
00382,-0.06379
00383,25.12177
00384,3.75811
00385,-13.42930
00386,-7.40553
00387,0.52501
00388,-0.01396
00389,-154.72098
00390,-7.42576
00391,-10.33793
00392,-5.55219
00393,-8.12207
00394,0.79566
00395,4.14050
00396,9.22409
00397,7.71925
00398,0.12716
00399,3.30016
00400,-0.79457
00401,-11.71981
00402,-8.62417
00403,12.39996
00404,5.92067
00405,-13.04077
00406,2.50261
00407,8.44025
00408,-3.62954
00409,5.31398
00410,4.26750
00411,-17.93363
00412,-13.67381
00413,8.22158
00414,20.65730
00415,21.01273
00416,-19.33635
00417,-35.42086
00418,9.06771
00419,23.19123
00420,-1.02303
00421,-16.15006
00422,-6.98047
00423,18.44454
00424,10.01454
00425,-11.19774
00426,0.25458
00427,7.27033
00428,-5.75806
00429,-3.82185
00430,-6.27069
00431,-5.45339
00432,12.80832
00433,2.12342
00434,-0.41045
00435,2.79694
00436,1.70618
00437,6.08966
00438,-12.92766
00439,-30.76156
00440,10.61990
00441,34.04663
00442,10.66286
00443,-5.10213
00444,-24.73244
00445,-2.49573
00446,21.57684
00447,-0.89915
00448,-12.66737
00449,4.58641
00450,-0.21172
00451,-8.31380
00452,-0.86699
00453,8.28484
00454,-0.58444
00455,-15.50529
00456,-4.52713
00457,-2.24153
00458,10.34641
00459,17.09245
00460,10.95026
00461,1.28855
00462,-14.03499
00463,-8.95353
00464,6.85871
00465,5.10022
00466,-14.09287
00467,-4.50073
00468,-9.62542
00469,2.54607
00470,38.42479
00471,-8.19153
00472,-19.34225
00473,10.74009
00474,2.25331
00475,8.20163
00476,-13.09542
00477,-25.33229
00478,1.27637
00479,8.39835
00480,18.81986
00481,1.11483
00482,-2.27727
00483,11.15902
00484,-3.82692
00485,11.16524
00486,-14.66884
00487,-27.86267
00488,7.59438
00489,9.17432
00490,3.51404
00491,6.72713
00492,5.26371
00493,-16.77102
00494,-7.16486
00495,23.12670
00496,14.70144
00497,-16.48720
00498,-29.06639
00499,-9.86661
00500,20.46228
00501,22.95828
00502,-2.64503
00503,-13.52890
00504,-15.87810
00505,7.39926
00506,20.38353
00507,5.70950
00508,-3.48785
00509,-17.99911
00510,-14.60285
00511,10.52372
00512,20.93211
00513,2.28679
00514,-8.85849
00515,-5.54584
00516,0.52745
00517,0.87043
00518,-160.61496
00519,-1.47266
00520,-12.02902
00521,1.20237
00522,3.92251
00523,-12.15526
00524,18.63404
00525,5.69794
00526,-14.49982
00527,6.96590
00528,0.08894
00529,-10.88722
00530,5.85196
00531,12.32008
00532,-5.88363
00533,-5.02689
00534,4.84516
00535,4.88128
00536,-1.22660
00537,-13.55355
00538,4.80612
00539,18.35818
00540,-8.23104
00541,-21.72949
00542,1.98007
00543,16.23296
00544,2.03976
00545,-3.65666
00546,-3.88697
00547,8.34516
00548,7.65472
00549,-17.90281
00550,-14.48697
00551,14.42218
00552,7.37023
00553,-5.15096
00554,8.24519
00555,-8.99592
00556,-0.71668
00557,17.77196
00558,-12.73421
00559,-14.70159
00560,3.87425
00561,1.98425
00562,16.64812
00563,7.35862
00564,-22.88394
00565,-0.20369
00566,10.96224
00567,-4.52406
00568,0.27236
00569,-6.72234
00570,-7.79347
00571,12.24228
00572,9.27139
00573,-5.56441
00574,0.50867
00575,-0.95169
00576,-1.55099
00577,2.74406
00578,-10.43571
00579,-0.05504
00580,13.03833
00581,-7.41126
00582,-7.37746
00583,7.45623
00584,12.28270
00585,-7.95693
00586,-13.48608
00587,17.70797
00588,0.36050
00589,-14.35557
00590,11.62384
00591,7.18201
00592,-13.52628
00593,-4.80487
00594,-5.07014
00595,2.05328
00596,19.85205
00597,5.17091
00598,-0.47736
00599,-8.10519
00600,-15.03667
00601,-4.17562
00602,1.06641
00603,8.40771
00604,10.42404
00605,-1.65811
00606,-8.52831
00607,1.86373
00608,3.11999
00609,-3.76064
00610,-4.99452
00611,4.70930
00612,14.23349
00613,-4.11765
00614,-13.68966
00615,-4.41719
00616,-0.55196
00617,4.79261
00618,10.82548
00619,-5.92851
00620,-11.42008
00621,6.45118
00622,14.45234
00623,7.62203
00624,-17.82874
00625,-16.09362
00626,14.01066
00627,19.27887
00628,1.24559
00629,-20.28294
00630,-14.03339
00631,15.89041
00632,20.49308
00633,-4.77297
00634,-18.80582
00635,-6.10563
00636,2.78014
00637,4.47153
00638,6.01808
00639,-0.97028
00640,-4.62036
00641,5.40858
00642,10.29640
00643,-1.70003
00644,-20.28264
00645,0.62591
00646,1.41542
00647,-204.50208
00648,54.20576
00649,28.40623
00650,-81.62210
00651,-26.68598
00652,68.87543
00653,26.85725
00654,-40.26829
00655,-4.05086
00656,17.90416
00657,-3.09610
00658,-8.17885
00659,4.62004
00660,-3.17251
00661,-8.55006
00662,10.47036
00663,5.38984
00664,-8.87188
00665,-1.75213
00666,13.97020
00667,-0.81763
00668,-19.30660
00669,4.84515
00670,6.44105
00671,7.00133
00672,7.03696
00673,-32.81335
00674,2.69980
00675,32.45892
00676,-14.48921
00677,-15.79704
00678,13.53549
00679,-2.44898
00680,-15.08788
00681,33.78806
00682,-2.63712
00683,-34.09253
00684,20.98318
00685,4.86613
00686,-13.34832
00687,8.80202
00688,18.40919
00689,-8.58748
00690,-8.45761
00691,2.90386
00692,-19.31411
00693,4.38930
00694,7.59513
00695,-10.01827
00696,22.39392
00697,1.04308
00698,-24.00934
00699,11.71909
00700,3.66899
00701,-1.23608
00702,17.13113
00703,-20.83024
00704,-19.01620
00705,14.85012
00706,-2.36624
00707,4.27143
00708,11.56446
00709,-2.46394
00710,4.42463
00711,-3.23685
00712,-22.85615
00713,-3.58899
00714,36.15875
00715,14.71513
00716,-41.55005
00717,-6.76408
00718,31.98400
00719,-3.60039
00720,-21.06254
00721,2.10406
00722,7.77041
00723,-6.01779
00724,8.85764
00725,5.39872
00726,-6.83119
00727,4.13801
00728,-1.01729
00729,-7.79053
00730,3.54761
00731,-10.82134
00732,-4.24981
00733,20.25271
00734,-14.03885
00735,1.89311
00736,25.96061
00737,-8.41252
00738,-19.33617
00739,1.96685
00740,16.97152
00741,3.18700
00742,-7.35512
00743,-16.32337
00744,8.80816
00745,15.44603
00746,-21.19855
00747,-3.80131
00748,6.69461
00749,-4.18951
00750,16.03714
00751,12.28230
00752,-24.69174
00753,-12.21334
00754,26.48346
00755,5.61006
00756,-30.77331
00757,-2.82566
00758,30.92884
00759,11.59188
00760,-23.53863
00761,-21.26060
00762,27.40961
00763,15.46253
00764,-27.29595
00765,-6.67657
00766,18.90999
00767,3.56978
00768,-21.50401
00769,-2.02575
00770,23.00264
00771,-0.19875
00772,-12.85122
00773,8.15565
00774,1.08119
00775,-2.49993
00776,-102.31849
00777,383.94931
00778,-220.95203
00779,206.06924
00780,-306.16431
00781,-13.58309
00782,-75.09074
00783,-305.58359
00784,213.20901
00785,-159.11150
00786,222.50021
00787,147.96266
00788,-56.90057
00789,225.72784
00790,-228.23396
00791,61.42095
00792,-118.89433
00793,-216.26672
00794,137.58133
00795,-134.67256
00796,160.65555
00797,30.48513
00798,52.53101
00799,231.23628
00800,-237.75537
00801,53.78455
00802,-130.89108
00803,-181.81856
00804,59.33667
00805,-220.35135
00806,342.30829
00807,-37.15629
00808,90.97136
00809,296.13992
00810,-125.83580
00811,246.72397
00812,-301.10013
00813,-34.73631
00814,-140.10190
00815,-277.29013
00816,231.59802
00817,-211.99063
00818,222.97043
00819,66.63297
00820,63.99745
00821,286.64304
00822,-254.69092
00823,129.06302
00824,-147.01483
00825,-175.37216
00826,61.38391
00827,-193.29456
00828,179.68314
00829,-10.66350
00830,67.12626
00831,145.17174
00832,-78.50082
00833,147.94221
00834,-147.87674
00835,-54.95239
00836,-13.52922
00837,-168.31805
00838,149.39413
00839,-10.54329
00840,36.10174
00841,102.35108
00842,-62.49463
00843,90.60911
00844,-137.67366
00845,-52.20566
00846,2.17977
00847,-107.67353
00848,103.95498
00849,-102.29204
00850,125.94775
00851,96.31345
00852,-11.79467
00853,75.89600
00854,-49.22104
00855,93.07950
00856,-143.62335
00857,-49.84036
00858,32.18050
00859,-108.88382
00860,40.76968
00861,-35.73230
00862,168.24127
00863,56.47449
00864,-74.32156
00865,125.52493
00866,-133.77554
00867,39.26176
00868,-40.92728
00869,-147.20468
00870,37.96565
00871,-7.08695
00872,32.72436
00873,-43.10492
00874,65.26856
00875,46.16100
00876,-67.32730
00877,-17.17796
00878,56.30177
00879,14.01271
00880,-36.23659
00881,-15.93506
