index,stft_value
00000,4631.49951
00001,5.92822
00002,-2606.70654
00003,-312.48618
00004,205.87460
00005,-116.19965
00006,406.78058
00007,347.55856
00008,-796.42798
00009,93.18405
00010,812.45203
00011,-491.11383
00012,-349.20105
00013,398.92355
00014,-165.28784
00015,-21.61739
00016,238.62422
00017,-383.74280
00018,-64.43574
00019,619.30719
00020,-56.99200
00021,-537.87207
00022,203.24202
00023,67.46819
00024,-264.07050
00025,251.62767
00026,205.79994
00027,-159.23384
00028,10.08047
00029,67.65548
00030,-219.52608
00031,126.38828
00032,190.31227
00033,-306.57990
00034,-44.71024
00035,187.03400
00036,97.09724
00037,13.63126
00038,-540.27618
00039,-95.82686
00040,668.27692
00041,187.08383
00042,-283.23477
00043,-118.42258
00044,-90.33212
00045,-519.63831
00046,193.85890
00047,1022.93884
00048,28.35307
00049,-755.52490
00050,44.58188
00051,358.45697
00052,-56.55570
00053,-254.76093
00054,-811.34949
00055,208.48245
00056,1368.64624
00057,-163.29572
00058,-1016.02539
00059,549.49634
00060,851.99225
00061,-609.05261
00062,-234.86829
00063,-536.80023
00064,-1686.76074
00065,1098.58704
00066,2542.34375
00067,-846.55365
00068,-1216.56848
00069,848.76709
00070,-195.63849
00071,-576.73181
00072,595.83215
00073,285.05228
00074,-501.65231
00075,122.74206
00076,390.18353
00077,-561.00848
00078,-160.34941
00079,440.01187
00080,-83.36130
00081,-78.34375
00082,225.45163
00083,-145.84676
00084,-119.83123
00085,44.81178
00086,-200.47296
00087,234.28589
00088,277.78912
00089,-305.59113
00090,-173.04340
00091,141.65508
00092,186.95502
00093,-108.00499
00094,-266.65991
00095,117.22390
00096,238.93713
00097,52.45823
00098,-158.59773
00099,-133.13235
00100,94.76994
00101,53.97279
00102,85.62177
00103,28.43572
00104,-295.28049
00105,-55.68242
00106,214.54637
00107,76.76254
00108,248.41359
00109,-48.11854
00110,-669.80359
00111,-241.01799
00112,502.82278
00113,334.71652
00114,-183.33296
00115,11.21495
00116,183.98975
00117,-14.38362
00118,-107.00613
00119,-276.06720
00120,-217.30029
00121,252.36734
00122,359.75391
00123,-300.68152
00124,-317.67270
00125,574.69818
00126,311.81747
00127,-373.66376
00128,7.07568
00129,2947.54175
00130,2.53320
00131,-1334.43872
00132,-6.77566
00133,0.32132
00134,17.29579
00135,-153.07677
00136,-234.81714
00137,-96.60902
00138,-268.42310
00139,148.63905
00140,439.76431
00141,-278.06522
00142,37.33741
00143,282.93524
00144,56.96220
00145,29.13552
00146,-190.75232
00147,68.47041
00148,82.07529
00149,-130.44980
00150,-16.27650
00151,-119.39952
00152,-303.96188
00153,109.83492
00154,463.35690
00155,4.44536
00156,-363.16669
00157,-151.26349
00158,393.63986
00159,181.21840
00160,-259.63205
00161,81.77653
00162,-45.59491
00163,-66.49440
00164,183.14609
00165,-294.26480
00166,-347.23468
00167,420.82751
00168,594.47095
00169,-370.17227
00170,-408.29800
00171,161.47092
00172,84.14635
00173,347.02759
00174,-18.06107
00175,-215.96344
00176,46.06176
00177,-407.44876
00178,2.18262
00179,602.56299
00180,-363.91843
00181,-545.02777
00182,421.99466
00183,155.40855
00184,-1.50782
00185,60.33021
00186,228.95047
00187,-33.94363
00188,-644.62329
00189,761.15619
00190,195.06516
00191,-818.96783
00192,430.60510
00193,475.30005
00194,-529.10535
00195,-1109.43604
00196,-207.42419
00197,711.25476
00198,500.61511
00199,152.90277
00200,131.79646
00201,-274.27258
00202,-7.28207
00203,216.52432
00204,-232.26569
00205,174.38724
00206,67.74282
00207,-230.65858
00208,-113.61687
00209,-23.23176
00210,22.85914
00211,72.09670
00212,-50.54181
00213,-170.04758
00214,277.79059
00215,182.55870
00216,-190.33356
00217,7.87987
00218,8.08630
00219,-118.81320
00220,-65.17192
00221,141.47668
00222,131.09464
00223,-51.37250
00224,-22.05887
00225,-126.71315
00226,-38.65399
00227,111.54941
00228,21.99685
00229,-60.63339
00230,-38.20932
00231,222.83989
00232,-26.41337
00233,-181.10101
00234,15.71238
00235,-50.81046
00236,160.71637
00237,-185.03079
00238,-238.49255
00239,307.88724
00240,120.48430
00241,-46.11666
00242,33.62967
00243,149.72995
00244,-17.90242
00245,-341.58133
00246,-55.24073
00247,249.37584
00248,-48.70699
00249,117.63577
00250,115.70485
00251,-375.82184
00252,-85.07002
00253,110.95996
00254,45.27392
00255,-26.69504
00256,8.09497
00257,143.03894
00258,2798.71216
00259,-22.00317
00260,-1160.58569
00261,134.89821
00262,-601.88617
00263,-171.57870
00264,413.47913
00265,226.80679
00266,100.47443
00267,-210.01465
00268,-161.03026
00269,-9.17766
00270,-61.16496
00271,2.44149
00272,0.33351
00273,128.88759
00274,137.04555
00275,-179.77312
00276,41.54632
00277,198.74820
00278,-251.56262
00279,-218.88129
00280,68.89790
00281,140.56654
00282,195.16348
00283,-80.53456
00284,-126.53596
00285,226.17953
00286,-52.19522
00287,-327.30432
00288,36.85981
00289,295.45541
00290,8.62604
00291,-62.15232
00292,142.52501
00293,-94.74889
00294,-54.28761
00295,171.43318
00296,-196.29083
00297,-121.56414
00298,60.04958
00299,-373.26163
00300,41.30917
00301,332.48651
00302,88.00105
00303,208.27975
00304,165.78159
00305,-82.25064
00306,-353.93109
00307,-313.98639
00308,117.36604
00309,214.35062
00310,-253.05017
00311,-6.04118
00312,436.60632
00313,-4.11217
00314,-225.20097
00315,-201.93309
00316,-14.10835
00317,110.44071
00318,-88.57283
00319,998.24646
00320,205.69931
00321,-1451.76587
00322,68.94534
00323,257.85889
00324,-149.86700
00325,818.22333
00326,-78.54144
00327,-490.61826
00328,283.44031
00329,-404.10068
00330,-141.87212
00331,397.94644
00332,-197.90344
00333,-74.23979
00334,350.63782
00335,212.11707
00336,-344.39398
00337,-135.36234
00338,263.52811
