index,stft_value
00000,3.83222
00001,-0.09841
00002,62.32261
00003,-1.91681
00004,29.28245
00005,0.33020
00006,0.00000
00007,-0.00000
00008,0.00000
00009,0.00000
00010,0.00000
00011,0.00000
00012,0.00000
00013,-0.00000
00014,7.04153
00015,0.06196
00016,0.00000
00017,-0.00000
00018,13.96445
00019,-0.05685
00020,0.00000
00021,0.00000
00022,8.69663
00023,0.00653
00024,0.00000
00025,-0.00000
00026,190.96982
00027,2.04343
00028,2696.16919
00029,197.97997
00030,6326.34668
00031,133.60036
00032,8468.76660
00033,-22.03487
00034,10604.25098
00035,-911.01019
00036,12648.14648
00037,-459.08435
00038,13441.93066
00039,281.19711
00040,12673.86426
00041,5.35083
00042,7115.98096
00043,-133.05536
00044,3166.41528
00045,1.17258
00046,2313.11011
00047,60.31176
00048,2934.97656
00049,-377.27179
00050,6459.69092
00051,-365.59293
00052,30699.03320
00053,59.76803
00054,58187.57422
00055,-843.82733
00056,72420.46875
00057,-861.01697
00058,74165.41406
00059,-999.66803
00060,72377.45312
00061,33.83790
00062,69760.54688
00063,68.30437
00064,69030.80469
00065,240.96915
00066,52474.46875
00067,88.72272
00068,37278.37891
00069,-4.57323
00070,26609.51367
00071,-12.04664
00072,18966.64844
00073,-2.03443
00074,13680.38574
00075,9.20982
00076,9864.53711
00077,-11.10346
00078,7140.44580
00079,-5.78830
00080,5256.33398
00081,17.82619
00082,6831.29297
00083,-23.90637
00084,33391.05078
00085,-240.27890
00086,45736.35547
00087,-166.46239
00088,58638.34375
00089,-465.62915
00090,44511.89453
00091,-92.15201
00092,31222.93555
00093,7.63143
00094,22196.20898
00095,-6.64438
00096,15872.68262
00097,19.62892
00098,11412.83594
00099,-0.25284
00100,8279.56934
00101,-17.73449
00102,6044.74072
00103,16.70095
00104,4428.35742
00105,-50.81145
00106,3304.23877
00107,45.99219
00108,2436.47852
00109,-38.55994
00110,1860.39209
00111,0.56161
00112,1393.39014
00113,-58.54884
00114,1044.24048
00115,-25.65872
00116,825.29187
00117,-15.92445
00118,750.95868
00119,-20.16661
00120,544.24622
00121,9.31278
00122,-2.68255
00123,0.05060
00124,-34.96306
00125,0.00602
00126,-5.41262
00127,-0.08884
00128,-0.00000
00129,-0.00000
00130,-0.00000
00131,-0.00000
00132,-0.00000
00133,0.00000
00134,-0.00000
00135,-0.00000
00136,-13.75972
00137,-0.41694
00138,-0.00000
00139,-0.00000
00140,-22.29473
00141,-1.51784
00142,-0.00000
00143,0.00000
00144,-3.20575
00145,-0.18618
00146,-0.00000
00147,0.00000
00148,-0.00000
00149,0.00000
00150,-1338.14758
00151,867.23798
00152,-3260.71655
00153,561.06805
00154,-4302.00391
00155,181.94832
00156,-5519.98828
00157,559.08984
00158,-6830.92676
00159,67.66425
00160,-6915.14893
00161,679.16473
00162,-6514.49219
00163,-853.61481
00164,-3519.72998
00165,-1743.57922
00166,-1525.25769
00167,-236.32559
00168,-1162.27014
00169,-196.13275
00170,-990.83435
00171,891.39154
00172,-1849.40259
00173,758.25946
00174,-16112.26660
00175,8181.93848
00176,-29665.93750
00177,4990.34863
00178,-36904.72266
00179,860.25000
00180,-37472.95703
00181,-860.23004
00182,-36511.91797
00183,-997.57306
00184,-34462.62500
00185,-352.12866
00186,-35961.50000
00187,-2758.30884
00188,-26095.74414
00189,-4623.79199
00190,-18547.98633
00191,-3262.11426
00192,-13240.95996
00193,-2204.35400
00194,-9392.33496
00195,-1576.31165
00196,-6840.70557
00197,-1149.07886
00198,-4915.36426
00199,-795.69562
00200,-3560.60278
00201,-613.10272
00202,-2596.61548
00203,-355.20908
00204,-3717.37280
00205,907.06653
00206,-19172.99023
00207,14595.55469
00208,-20730.41797
00209,-750.12000
00210,-32673.21680
00211,-1169.05103
00212,-21508.55469
00213,-3807.66504
00214,-15166.19434
00215,-3185.31787
00216,-11156.29004
00217,-1782.08008
00218,-7914.57422
00219,-1434.35376
00220,-5692.54053
00221,-883.80884
00222,-4130.55371
00223,-732.73022
00224,-3022.48462
00225,-419.94336
00226,-2187.70776
00227,-368.61182
00228,-1641.20410
00229,-214.92368
00230,-1204.69592
00231,-219.79007
00232,-954.42419
00233,-101.41782
00234,-699.31958
00235,-86.61292
00236,-510.50513
00237,-37.48145
00238,-415.07565
00239,-45.57145
00240,-405.41666
00241,11.39082
00242,-275.78625
00243,-45.31275
00244,-0.00000
00245,-0.00000
00246,-0.00000
00247,0.00000
00248,-1.58645
00249,-2.01423
00250,-3.69031
00251,11.65372
00252,0.00000
00253,-0.00000
00254,-0.00000
00255,-0.00000
00256,-6.61364
00257,3.57919
00258,0.00000
00259,0.00000
00260,-11.24825
00261,5.93363
00262,0.00000
00263,0.00000
00264,-2.33236
00265,-6.02674
00266,-0.00000
00267,0.00000
00268,-0.00000
00269,0.00000
00270,-37.56089
00271,49.35430
00272,5.29783
00273,-235.27124
00274,79.03609
00275,76.91643
00276,234.45320
00277,87.18012
00278,-62.67887
00279,-342.28806
00280,1149.82129
00281,88.70577
00282,285.94476
00283,-630.14545
00284,-36.62094
00285,-67.87115
00286,140.48726
00287,699.75061
00288,-34.37235
00289,-41.40902
00290,18.25899
00291,74.57676
00292,-670.94543
00293,-120.73182
00294,-1608.18823
00295,797.60492
00296,783.31531
00297,-2129.40820
00298,268.08908
00299,-1536.24304
00300,606.14270
00301,-132.55402
00302,300.65875
00303,344.88562
00304,130.72247
00305,178.69449
00306,-697.93799
00307,-174.42009
00308,1535.04639
00309,793.93054
00310,-216.76880
00311,1070.30627
00312,-106.95814
00313,694.96387
00314,-118.64600
00315,424.87796
00316,-102.99168
00317,147.16275
00318,46.95452
00319,259.05765
00320,-21.31940
00321,173.14119
00322,-8.37247
00323,137.56213
00324,14.07825
00325,80.93849
00326,480.90909
00327,-587.57489
00328,3194.26172
00329,-12448.69727
00330,-79.27885
00331,1774.14978
00332,2930.35767
00333,2532.02441
00334,-2118.29614
00335,1498.78198
00336,-118.00271
00337,305.79346
00338,28.13448
00339,314.89523
00340,-18.13016
00341,365.12009
00342,-8.03553
00343,166.61469
00344,-11.59472
00345,175.87093
00346,8.60951
00347,72.21446
00348,-40.31217
00349,82.66421
00350,-24.67481
00351,49.52219
00352,-13.48127
00353,68.49055
00354,20.00753
00355,21.90866
00356,3.48836
00357,15.20618
00358,-10.28449
00359,-1.06880
00360,-1.37108
00361,2.54916
00362,37.12094
00363,-35.77655
00364,7.77011
00365,35.49081
00366,0.00000
00367,-0.00000
00368,0.00000
00369,-0.00000
00370,2.26534
00371,20.09322
00372,1.93280
00373,-2.21169
00374,0.00000
00375,0.00000
00376,0.00000
00377,-0.00000
00378,0.00000
00379,0.00000
00380,-0.00000
00381,-0.00000
00382,4.08767
00383,-3.80308
00384,0.00000
00385,0.00000
00386,6.61614
00387,3.25989
00388,0.00000
00389,-0.00000
00390,0.00000
00391,0.00000
00392,-7.15768
00393,-9.48005
00394,6.39971
00395,-37.68122
00396,-82.10223
00397,-331.57431
00398,-427.52991
00399,189.07753
00400,724.80383
00401,181.10107
00402,-1248.58972
00403,-647.59747
00404,-307.22897
00405,549.82257
00406,543.46893
00407,492.67838
00408,-204.44081
00409,-359.99118
00410,-2.63834
00411,59.22979
00412,7.01909
00413,-52.28403
00414,67.37540
00415,-293.94153
00416,918.75812
00417,-137.89722
00418,75.48689
00419,-971.27484
00420,48.96062
00421,35.31575
00422,298.92343
00423,-64.61578
00424,-62.79873
00425,-370.82416
00426,151.40086
00427,-42.98282
00428,305.83014
00429,58.25401
00430,-435.75961
