index,stft_value
00000,1.01679
00001,-0.99623
00002,-315.64523
00003,-65.20728
00004,-10.44724
00005,37.20998
00006,56.05927
00007,16.92924
00008,-25.56178
00009,-52.70848
00010,-65.30962
00011,16.59793
00012,70.34868
00013,36.32783
00014,3.43498
00015,-40.69648
00016,-54.37125
00017,43.76438
00018,75.55505
00019,-56.85494
00020,-56.50389
00021,42.17359
00022,2.04847
00023,-5.88417
00024,34.38054
00025,-11.33147
00026,18.36622
00027,17.13146
00028,-96.60839
00029,-85.03035
00030,74.91383
00031,132.51717
00032,19.09205
00033,-38.97601
00034,-35.24518
00035,-60.80400
00036,-12.69436
00037,37.15554
00038,17.06830
00039,-15.38693
00040,21.75946
00041,11.43258
00042,-52.90389
00043,-18.43095
00044,14.56313
00045,46.38374
00046,35.97954
00047,-14.68322
00048,-56.62233
00049,-32.39545
00050,34.66348
00051,20.07728
00052,-19.94174
00053,17.47362
00054,49.82954
00055,-9.52962
00056,-53.38551
00057,-24.76646
00058,44.07525
00059,12.92269
00060,-80.32925
00061,25.72859
00062,62.53576
00063,-35.92796
00064,24.42739
00065,21.44411
00066,-59.10973
00067,-7.64284
00068,48.86348
00069,19.24736
00070,-21.78466
00071,-11.72184
00072,1.29827
00073,-21.48657
00074,-23.85803
00075,1.33309
00076,29.55201
00077,22.10315
00078,-10.44405
00079,-2.32853
00080,8.35081
00081,5.31046
00082,-14.29948
00083,-17.68155
00084,5.20758
00085,27.32889
00086,20.72591
00087,-25.46198
00088,-11.84708
00089,13.52194
00090,-17.92176
00091,-10.15282
00092,-0.38560
00093,-0.80245
00094,30.39643
00095,25.35200
00096,-14.32975
00097,-45.94744
00098,-22.64760
00099,30.76110
00100,62.74508
00101,5.72843
00102,-61.05170
00103,-33.27137
00104,3.69689
00105,30.14801
00106,43.51237
00107,15.40084
00108,-50.46786
00109,-58.28036
00110,9.99323
00111,50.28136
00112,4.46518
00113,-7.58917
00114,19.65712
00115,-15.56326
00116,-5.85072
00117,26.47840
00118,-20.77529
00119,-23.11426
00120,28.98758
00121,13.86805
00122,-24.03252
00123,-15.67126
00124,22.28455
00125,9.74744
00126,-18.10490
00127,1.45984
00128,5.19360
00129,0.86449
00130,-0.20379
00131,-270.17242
00132,-20.26430
00133,5.65609
00134,-10.58358
00135,22.35818
00136,1.65705
00137,-35.88985
00138,-0.82862
00139,22.51325
00140,18.88443
00141,1.93027
00142,4.58324
00143,-7.20563
00144,-29.32339
00145,10.67928
00146,8.72976
00147,-21.78123
00148,0.84006
00149,0.68738
00150,17.51970
00151,1.89861
00152,-10.37101
00153,16.61353
00154,18.06153
00155,-0.04081
00156,-35.72301
00157,9.84374
00158,38.55413
00159,-26.93380
00160,-71.03983
00161,1.53869
00162,59.81851
00163,7.51367
00164,-7.60052
00165,5.98188
00166,5.81998
00167,-23.94546
00168,-36.34807
00169,26.04130
00170,49.20926
00171,5.16216
00172,-29.25431
00173,-23.01332
00174,18.83266
00175,24.49746
00176,-2.95841
00177,-12.98004
00178,-26.04598
00179,-5.00234
00180,30.35421
00181,-12.09179
00182,-13.13189
00183,23.25041
00184,-10.73599
00185,-4.65200
00186,14.07868
00187,4.38423
00188,-12.91513
00189,0.18195
00190,-8.98777
00191,-41.49271
00192,23.25030
00193,46.68268
00194,17.56713
