index,stft_value
00000,656.66254
00001,705.65100
00002,1216.21863
00003,696.84021
00004,643.54742
00005,621.55823
00006,635.24390
00007,655.28198
00008,676.48718
00009,632.45612
00010,636.91119
00011,659.81744
00012,710.16272
00013,2182.75049
00014,5173.80615
00015,9112.48730
00016,11080.13965
00017,14062.88867
00018,16725.70508
00019,19681.21875
00020,19056.97266
00021,19070.13086
00022,21954.76172
00023,24342.65625
00024,24699.99805
00025,21255.42188
00026,15622.08789
00027,11583.93750
00028,9715.44043
00029,8807.50000
00030,7654.57227
00031,6740.98730
00032,5821.35400
00033,4330.62402
00034,3889.99707
00035,3574.80688
00036,2677.47266
00037,1525.93274
00038,1111.81787
00039,824.19257
00040,790.11176
00041,762.89081
00042,734.40015
00043,787.80597
00044,880.61987
00045,840.97449
00046,797.21545
00047,781.56036
00048,747.41010
00049,826.06641
00050,745.82550
00051,731.00775
00052,835.72833
00053,773.33301
00054,771.33008
00055,782.31836
00056,665.64404
00057,817.05682
00058,1002.77930
00059,1212.60706
00060,1014.75177
00061,330.83121
00062,359.86978
00063,793.07135
00064,338.27899
00065,336.01889
00066,306.75146
00067,313.61057
00068,330.38409
00069,351.29849
00070,313.94876
00071,333.25308
00072,336.62195
00073,307.66406
00074,1271.00427
00075,2897.43066
00076,5162.88281
00077,5681.92529
00078,7588.27686
00079,8881.34570
00080,10912.56641
00081,10287.25098
00082,10253.12012
00083,11924.40918
00084,12972.06152
00085,13337.86230
00086,11531.44922
00087,8377.27246
00088,6166.82617
00089,5150.55615
00090,4726.93701
00091,4003.72363
00092,3610.06616
00093,3173.54688
00094,2286.75977
00095,2150.14478
00096,1952.47644
00097,1486.43848
00098,769.37494
00099,582.03827
00100,405.58261
00101,408.45316
00102,374.16946
00103,348.00247
00104,379.09430
00105,478.34372
00106,453.89267
00107,389.13324
00108,384.49286
00109,374.00925
00110,458.05515
00111,367.78027
00112,350.85986
00113,441.24164
00114,395.65323
00115,410.63840
00116,411.92053
00117,296.54514
00118,445.27258
00119,540.23505
00120,650.57050
00121,512.95636
00122,8.69502
00123,7.02890
00124,399.46759
00125,16.62133
00126,27.11300
00127,14.43880
00128,15.07559
00129,24.18958
00130,8.38322
00131,13.40140
00132,16.83434
00133,51.94081
00134,30.61885
00135,310.27151
00136,393.27292
00137,876.13312
00138,496.15170
00139,1120.99939
00140,1248.29675
00141,1740.60767
00142,1398.17480
00143,1432.74976
00144,1850.54407
00145,1563.10352
00146,1760.47974
00147,1615.40857
00148,1019.06952
00149,816.49554
00150,537.63812
00151,579.57941
00152,471.05463
00153,390.23685
00154,465.55310
00155,314.72888
00156,373.63345
00157,279.73260
00158,213.77142
00159,35.64469
00160,46.83635
00161,9.33283
00162,18.74276
00163,19.62110
00164,35.02408
00165,34.63502
00166,71.56618
00167,53.87471
00168,29.04030
00169,13.52530
00170,28.20097
00171,54.73346
00172,27.17060
00173,41.46064
00174,30.03367
00175,26.15319
00176,35.50999
00177,68.95708
00178,44.36018
00179,66.30137
00180,70.96825
00181,47.16345
00182,32.48670
00183,8.22107
00184,18.24570
00185,365.65381
00186,14.34725
00187,23.06889
00188,13.12567
00189,10.48302
00190,43.36810
00191,30.82570
00192,28.49332
00193,15.88384
00194,37.53486
00195,36.57817
00196,230.19858
00197,122.85791
00198,440.75143
00199,562.06427
00200,391.60312
00201,1712.54382
00202,2224.18457
00203,1941.05249
00204,1992.05750
00205,1448.92383
00206,1260.08130
00207,547.93317
00208,503.80261
00209,524.19543
00210,424.69424
00211,112.48156
00212,422.33829
00213,245.79364
00214,323.29758
00215,456.22266
00216,206.83630
00217,64.67409
00218,191.94952
00219,273.99194
00220,114.85322
00221,45.35389
00222,45.97160
00223,12.55050
00224,24.39905
00225,16.77198
00226,11.34086
00227,42.38585
00228,20.86545
00229,37.76488
00230,33.32690
00231,10.57675
00232,8.34738
00233,46.83865
00234,25.42233
00235,10.22805
00236,17.11239
00237,15.39315
00238,56.13480
00239,19.06076
00240,27.30214
00241,34.30037
00242,3.50831
00243,34.10514
00244,4.67130
00245,21.11414
00246,330.18454
00247,8.49661
00248,12.40199
00249,7.70956
00250,13.71577
00251,29.91978
00252,34.49559
00253,14.14244
00254,10.55679
00255,62.09335
00256,138.90840
00257,158.73946
00258,473.96912
00259,1440.19910
00260,2484.73267
00261,1818.40393
00262,3337.82471
00263,4404.54102
00264,3820.37915
00265,3811.85327
00266,3364.29224
00267,3827.62354
00268,3449.96265
00269,2145.51099
00270,1046.68750
00271,291.46423
00272,423.85397
00273,1666.33533
00274,1699.94202
00275,1197.59924
00276,763.38831
00277,283.33524
00278,565.41449
00279,691.87610
00280,656.94934
00281,395.98224
00282,278.62350
00283,118.35667
00284,18.25044
00285,45.93616
00286,33.58355
00287,10.52018
00288,10.07337
00289,31.41787
00290,44.38813
00291,9.37499
00292,24.03724
00293,14.28948
00294,19.41235
00295,9.24134
00296,23.34076
00297,27.38707
00298,9.34821
00299,28.90754
00300,31.17142
00301,29.19433
00302,53.42109
00303,31.50770
00304,78.78588
00305,4.78609
00306,7.22550
00307,300.37521
00308,8.09778
00309,4.04574
00310,4.50949
00311,8.01793
00312,23.47652
00313,16.27534
00314,5.53880
00315,10.89352
00316,89.51702
00317,222.97714
00318,215.98419
00319,532.37756
00320,1737.39343
00321,2553.05591
00322,1851.35938
00323,2594.40576
00324,3452.26050
00325,2973.98682
00326,2676.21411
00327,2434.28394
00328,2820.69360
00329,2747.22095
00330,1572.48120
00331,753.49530
00332,144.39717
00333,581.79486
00334,1372.83289
00335,1570.11072
00336,1042.94080
00337,632.94006
00338,437.02063
00339,454.21417
00340,622.28546
00341,624.14093
00342,519.38287
00343,335.26981
00344,104.91443
00345,30.23676
00346,25.33916
00347,17.70289
00348,13.37258
00349,21.07491
00350,24.73133
00351,40.59995
00352,12.91753
00353,26.12863
00354,19.12421
00355,24.09509
00356,20.57904
00357,41.97242
00358,8.80469
00359,10.22811
00360,7.83068
00361,43.37964
00362,145.18250
00363,185.92154
00364,111.28042
00365,118.96196
00366,9.45374
00367,5.68317
00368,273.57434
00369,12.52448
00370,14.31692
00371,8.63251
00372,10.79930
00373,41.10447
00374,10.50854
00375,12.53130
00376,26.02763
00377,54.73601
00378,100.99862
00379,169.19272
00380,244.88892
00381,651.73981
00382,795.89716
00383,339.99451
00384,703.11188
00385,900.74908
00386,524.80908
00387,387.77451
00388,376.24692
00389,648.01538
00390,702.62970
00391,403.16769
00392,450.18527
00393,212.47128
00394,249.67807
00395,333.23038
00396,457.42874
00397,291.54166
00398,45.73244
00399,224.59132
00400,57.34716
00401,131.93666
00402,140.23721
00403,189.49664
00404,124.76690
00405,23.69865
00406,29.40439
00407,22.87221
00408,7.51239
00409,9.80560
00410,32.99183
00411,4.33903
00412,16.69411
00413,33.67297
00414,27.19934
00415,16.11048
00416,21.73055
00417,6.97541
00418,11.70378
00419,39.63728
00420,21.84496
00421,24.02402
00422,52.01875
00423,144.42986
00424,221.60133
00425,209.13925
00426,21.62606
00427,6.54968
00428,6.15750
00429,251.74907
00430,23.80957
00431,18.68165
00432,9.75377
00433,12.86776
