index,stft_value
00000,0.35909
00001,0.34486
00002,0.37117
00003,0.38226
00004,0.38839
00005,0.36885
00006,0.45119
00007,0.64698
00008,0.92277
00009,1.10057
00010,0.75186
00011,0.55160
00012,1.74431
00013,3.30985
00014,6.63509
00015,8.80104
00016,9.52741
00017,9.39537
00018,9.35083
00019,8.64349
00020,8.70590
00021,8.31518
00022,7.08088
00023,5.50037
00024,4.34123
00025,3.52161
00026,3.34400
00027,3.30917
00028,3.74356
00029,4.18647
00030,4.83934
00031,4.68657
00032,4.21264
00033,3.85991
00034,2.96849
00035,1.96113
00036,1.18411
00037,0.65074
00038,0.49718
00039,0.41416
00040,0.41453
00041,0.40737
00042,0.38885
00043,0.37970
00044,0.39284
00045,0.40547
00046,0.42298
00047,0.38676
00048,0.34331
00049,0.34715
00050,0.35583
00051,0.35848
00052,0.37135
00053,0.39967
00054,0.41365
00055,0.44180
00056,0.44034
00057,0.42304
00058,0.41688
00059,0.41019
00060,0.40816
00061,0.18122
00062,0.17537
00063,0.18541
00064,0.18341
00065,0.19285
00066,0.18263
00067,0.21410
00068,0.31532
00069,0.48611
00070,0.58503
00071,0.40963
00072,0.16291
00073,1.03488
00074,1.83905
00075,3.45694
00076,4.52721
00077,4.86416
00078,4.68190
00079,4.71604
00080,4.24383
00081,4.41210
00082,4.25202
00083,3.58489
00084,2.73741
00085,2.20951
00086,1.75657
00087,1.70898
00088,1.61713
00089,1.89543
00090,2.08157
00091,2.46733
00092,2.38111
00093,2.11021
00094,1.97600
00095,1.52960
00096,0.99636
00097,0.60715
00098,0.31392
00099,0.25273
00100,0.19517
00101,0.21524
00102,0.21205
00103,0.19096
00104,0.18558
00105,0.19303
00106,0.20786
00107,0.22193
00108,0.18856
00109,0.16788
00110,0.18603
00111,0.19123
00112,0.17603
00113,0.16868
00114,0.20516
00115,0.22703
00116,0.22965
00117,0.20798
00118,0.21418
00119,0.22097
00120,0.19680
00121,0.19225
00122,0.01374
00123,0.00669
00124,0.01147
00125,0.01257
00126,0.01369
00127,0.01895
00128,0.02556
00129,0.05309
00130,0.03349
00131,0.02449
00132,0.03948
00133,0.09211
00134,0.50073
00135,0.23731
00136,0.14487
00137,0.15010
00138,0.05480
00139,0.11115
00140,0.05245
00141,0.15080
00142,0.11147
00143,0.08427
00144,0.03502
00145,0.15823
00146,0.14601
00147,0.06943
00148,0.00850
00149,0.10809
00150,0.06501
00151,0.07193
00152,0.05898
00153,0.03001
00154,0.00520
00155,0.04640
00156,0.08795
00157,0.04021
00158,0.03973
00159,0.03779
00160,0.01048
00161,0.01355
00162,0.01031
00163,0.03191
00164,0.01590
00165,0.01424
00166,0.01425
00167,0.01146
00168,0.01741
00169,0.00451
00170,0.02020
00171,0.01865
00172,0.02483
00173,0.02124
00174,0.02721
00175,0.01876
00176,0.02455
00177,0.02534
00178,0.02363
00179,0.03400
00180,0.01127
00181,0.01483
00182,0.02761
00183,0.01736
00184,0.01107
00185,0.01465
00186,0.02409
00187,0.01547
00188,0.01485
00189,0.02044
00190,0.06667
00191,0.04805
00192,0.03644
00193,0.05054
00194,0.09426
00195,0.29268
00196,0.10942
00197,0.17286
00198,0.07102
00199,0.04402
00200,0.16195
00201,0.13813
00202,0.15428
00203,0.15594
00204,0.18795
00205,0.15332
00206,0.11562
00207,0.18022
00208,0.17159
00209,0.14730
00210,0.10989
00211,0.09182
00212,0.06728
00213,0.01870
